player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,xg_p90,npxg_p90,xa_p90,kp_p90,shots_p90,xg_chain_p90,goals,assists,gk_save_pct,gk_cs_pct,team_goals_against,team_ga_per_game,team_defense_score,team_goals_for,team_gf_per_game,team_attack_score,ss_rating,pass_pct,long_ball_pct,cross_acc_pct,dribble_success_pct,tackles_won_pct,aerial_won_pct,ground_duels_won_pct,total_duels_won_pct,key_passes_per90,big_chances_created_per90,clearances_per90,blocked_shots_per90,outfielder_blocks_per90,interceptions_per90_ss,recoveries_per90,aerial_won_per90,tackles_won_per90_ss,ground_duels_won_per90,errors_per90,possession_won_att_per90,successful_dribbles_per90,final_third_passes_per90,gk_saves_per90,gk_clean_sheets,gk_high_claims_per90,gk_runs_out_per90,gk_punches_per90,gk_crosses_not_claimed,ss_appearances,ss_minutes,nationality,tm_position,tm_photo,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal
Darlan Mendes,Santa Clara,MF,27.0,93,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,700000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.54,81.82,0.0,0.0,0.0,100.0,0.0,37.5,27.27,0.8490566037735848,0.0,1.6981132075471697,0.0,0.0,0.8490566037735848,4.245283018867925,0.0,2.547169811320755,2.547169811320755,0.0,1.6981132075471697,0.0,5.943396226415095,0.0,0.0,0.0,0.0,0.0,0.0,7.0,106.0,Brazil,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/570582-1691301973.png?lm=1,darlan mendes,,,,,
Diogo Calila,Santa Clara,"DF,MF",26.0,1000,0.09,0.0,0.63,0.18,3.153,0.991,0.541,0.991,1.261,0.09,500000.0,0,0.09,0.0,0.0,0.63,0,1,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.6,76.8,26.19,21.62,27.78,63.64,50.0,46.03,47.37,0.7207207207207208,0.0,3.5135135135135136,0.0900900900900901,0.2702702702702703,0.9009009009009008,2.1621621621621623,1.4414414414414416,0.6306306306306306,2.612612612612613,0.0,0.0900900900900901,0.4504504504504504,5.9459459459459465,0.0,1.0,0.0,0.0,0.0,0.0,23.0,999.0,Mozambique,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/396429-1716925128.jpeg?lm=1,diogo calila,2027-06-30,396429.0,2026-07-08T07:42:47,2022-08-19,
Elias Manoel,Santa Clara,FW,23.0,300,0.9,0.0,3.6,1.5,0.303,1.212,0.606,1.212,2.121,0.0,1500000.0,0,0.9,0.0,0.0,3.6,0,3,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.58,65.67,100.0,0.0,40.0,40.0,26.67,56.0,45.0,0.6020066889632106,0.0,0.6020066889632106,0.903010033444816,0.0,0.903010033444816,1.806020066889632,1.2040133779264213,0.6020066889632106,4.214046822742475,0.0,0.3010033444816053,0.6020066889632106,5.719063545150501,0.0,0.0,0.0,0.0,0.0,0.0,15.0,299.0,Brazil,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/813044-1710581617.jpg?lm=1,elias manoel,,,,,
Fernando,Santa Clara,FW,20.0,579,0.16,0.31,1.55,0.47,0.781,0.156,0.938,1.25,1.875,0.469,400000.0,0,0.16,0.31,0.93,1.55,0,1,2,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.67,80.67,75.0,20.0,45.45,75.0,20.0,47.62,40.96,0.7718696397941681,0.3087478559176672,0.0,0.3087478559176672,0.0,0.1543739279588336,3.704974271012007,0.6174957118353345,0.9262435677530017,4.631217838765009,0.0,0.9262435677530017,1.5437392795883362,5.09433962264151,0.0,0.0,0.0,0.0,0.0,0.0,11.0,583.0,Brazil,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/1091608-1708568803.jpg?lm=1,fernando,2029-06-30,1091608.0,2026-07-08T07:42:47,2026-02-02,
Frederico Venâncio,Santa Clara,DF,32.0,1732,0.05,0.05,0.52,0.16,0.104,1.823,0.729,0.885,0.156,0.052,300000.0,0,0.05,0.05,0.15,0.52,0,1,1,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.84,89.72,60.58,0.0,0.0,41.67,63.08,57.35,60.15,0.2599653379549393,0.0519930675909878,6.447140381282496,0.0,0.2599653379549393,1.7157712305025996,3.223570190641248,2.1317157712305024,0.779896013864818,2.027729636048526,0.1039861351819757,0.0519930675909878,0.0,3.89948006932409,0.0,3.0,0.0,0.0,0.0,0.0,22.0,1731.0,Portugal,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/169681-1547396267.png?lm=1,frederico venancio,2026-06-30,169681.0,2026-07-08T07:42:47,2024-07-18,
Gabriel Batista,Santa Clara,GK,27.0,2880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0,0.0,0.0,0.0,0.0,0,0,0,64.9,28.1,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.86,63.27,38.22,0.0,0.0,0.0,92.31,50.0,82.35,0.125,0.03125,0.84375,0.0,0.0,0.0,8.59375,0.375,0.0,0.0625,0.0625,0.0,0.0,1.28125,2.375,9.0,0.96875,0.375,0.46875,2.0,32.0,2880.0,Brazil,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/401535-1779129023.jpeg?lm=1,gabriel batista,2028-06-30,401535.0,2026-07-08T07:42:47,2022-08-25,
Gabriel Vieira,Santa Clara,"FW,MF",23.0,2235,0.2,0.0,2.78,0.81,2.379,0.04,0.685,1.815,2.339,0.605,7000000.0,0,0.2,0.0,0.0,2.78,0,5,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.81,71.61,50.0,5.17,44.44,61.54,41.86,48.62,46.71,1.1625835189309577,0.1202672605790645,0.5211581291759466,0.5612472160356348,0.0801781737193764,0.0400890868596882,2.645879732739421,1.4432071269487752,0.6414253897550112,4.249443207126949,0.0,0.4810690423162583,0.9621380846325168,5.692650334075724,0.0,1.0,0.0,0.0,0.0,0.0,29.0,2245.0,Brazil,LW,https://img.a.transfermarkt.technology/portrait/medium/627224.png,gabriel vieira,,,,,
Gonçalo Paciência,Santa Clara,FW,30.0,499,0.54,0.0,3.07,1.08,0.909,0.0,0.545,1.273,1.636,0.364,700000.0,0,0.54,0.0,0.0,3.07,0,3,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.73,72.55,37.5,20.0,63.64,50.0,40.91,41.51,41.33,0.3550295857988165,0.0,0.5325443786982248,0.7100591715976331,0.3550295857988165,0.0,2.485207100591716,1.5976331360946745,0.5325443786982248,3.9053254437869818,0.0,0.3550295857988165,1.242603550295858,4.615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,12.0,507.0,Portugal,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/181547-1533115440.jpg?lm=1,goncalo paciencia,2028-06-30,181547.0,2026-07-08T07:42:47,2026-01-27,
Guilherme Romão,Santa Clara,DF,27.0,890,0.0,0.1,0.4,0.1,3.838,0.707,0.808,0.606,1.212,0.0,400000.0,0,0.0,0.1,0.3,0.4,0,0,1,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.7,78.31,29.55,15.0,57.14,75.0,61.54,57.14,58.67,0.7078651685393258,0.2022471910112359,3.741573033707865,0.2022471910112359,0.2022471910112359,0.7078651685393258,3.842696629213483,1.6179775280898876,0.9101123595505618,2.831460674157303,0.0,0.4044943820224719,0.4044943820224719,7.179775280898876,0.0,4.0,0.0,0.0,0.0,0.0,12.0,890.0,Brazil,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/519879-1598015536.jpg?lm=1,guilherme romao,,,,,
Gustavo Klismahn,Santa Clara,"MF,FW",25.0,1100,0.08,0.08,1.06,0.25,3.607,0.82,0.984,1.803,1.311,0.164,500000.0,0,0.08,0.08,0.24,1.06,0,1,1,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.79,70.06,36.84,35.56,48.0,65.0,63.16,48.48,50.85,1.460775473399459,0.405770964833183,0.8926961226330027,0.2434625788999098,0.0811541929666366,0.8926961226330027,3.2461677186654643,0.9738503155996392,1.0550045085662758,3.895401262398557,0.0811541929666366,0.5680793507664562,0.9738503155996392,6.654643823264202,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1109.0,Brazil,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/606719-1733273925.jpg?lm=1,gustavo klismahn,,,,,
Henrique Silva,Santa Clara,DF,19.0,1028,0.0,0.0,0.53,0.0,0.175,1.228,0.965,2.105,1.667,0.088,500000.0,0,0.0,0.0,0.0,0.53,0,0,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.67,81.83,35.71,0.0,66.67,55.0,48.48,56.76,52.86,0.1745877788554801,0.0,7.332686711930164,0.3491755577109602,0.4364694471387003,1.2221144519883609,3.5790494665373425,2.7934044616876816,0.9602327837051406,3.666343355965082,0.1745877788554801,0.0,0.3491755577109602,2.6188166828322017,0.0,4.0,0.0,0.0,0.0,0.0,13.0,1031.0,Brazil,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,henrique silva,2026-06-30,1083239.0,2026-07-08T07:42:47,2025-11-01,
Isaac,Santa Clara,MF,21.0,32,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.65,86.36,50.0,0.0,100.0,0.0,0.0,66.67,50.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,0.0,5.0,0.0,0.0,2.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,Brazil,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/965613-1664556573.jpg?lm=1,isaac,,,,,
José Tavares,Santa Clara,MF,22.0,964,0.0,0.09,1.12,0.37,0.374,1.121,2.056,3.178,2.897,0.0,,0,0.0,0.09,0.27,1.12,0,0,1,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.71,81.79,53.13,25.0,50.0,68.75,54.17,53.62,53.76,0.7407407407407407,0.0,2.222222222222222,0.4629629629629629,0.0925925925925925,0.9259259259259258,5.092592592592593,2.4074074074074074,2.0370370370370368,6.851851851851851,0.0,0.1851851851851851,1.0185185185185184,7.4074074074074066,0.0,1.0,0.0,0.0,0.0,0.0,25.0,972.0,,,,jose tavares,,,,,
João Afonso,Santa Clara,GK,18.0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0,0.0,0.0,0.0,0.0,0,0,0,87.5,50.0,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,7.65,72.73,47.83,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,8.5,1.5,0.0,1.0,0.0,0.0,0.0,0.5,3.5,1.0,3.0,0.5,0.5,0.0,2.0,180.0,Portugal,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/1083369-1672318882.jpg?lm=1,joao afonso,,,,,
João Costa,Santa Clara,FW,25.0,70,0.0,1.29,2.57,1.29,0.0,0.0,2.5,2.5,2.5,0.0,400000.0,0,0.0,1.29,3.87,2.57,0,0,1,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.74,70.59,100.0,0.0,0.0,66.67,66.67,50.0,58.82,2.25,1.125,0.0,1.125,0.0,0.0,2.25,6.75,2.25,4.5,0.0,2.25,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,80.0,Portugal,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,joao costa,2028-06-30,856423.0,2026-07-08T07:42:47,2024-07-01,
Lucas Soares,Santa Clara,"DF,MF",27.0,2073,0.0,0.0,0.82,0.13,3.261,0.783,1.261,2.043,1.217,0.174,1500000.0,0,0.0,0.0,0.0,0.82,0,0,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.65,80.03,43.84,16.67,62.96,60.87,43.59,53.73,52.08,0.6471716203259827,0.1725790987535954,3.0632790028763184,0.1725790987535954,0.0431447746883988,0.7334611697027804,3.106423777564717,0.7334611697027804,1.2080536912751678,4.659635666347076,0.0,0.2588686481303931,1.4669223394055608,6.687440076701822,0.0,3.0,0.0,0.0,0.0,0.0,28.0,2086.0,Brazil,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/684061-1663602623.png?lm=1,lucas soares,2027-06-30,684061.0,2026-07-08T07:42:47,2023-07-06,
Luquinhas,Santa Clara,"MF,FW",28.0,214,0.0,0.0,0.84,0.42,0.833,0.833,1.25,1.667,2.5,0.0,1000000.0,0,0.0,0.0,0.0,0.84,0,0,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.56,83.33,100.0,0.0,100.0,66.67,22.22,56.52,46.88,0.0,0.0,1.2053571428571428,0.0,0.0,0.8035714285714286,3.2142857142857144,0.8035714285714286,1.6071428571428572,5.223214285714286,0.0,0.4017857142857143,0.4017857142857143,6.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,9.0,224.0,Brazil,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/402825-1721813169.png?lm=1,luquinhas,,,,,
Luís Rocha,Santa Clara,DF,38.0,1170,0.0,0.0,0.23,0.0,0.077,0.846,0.462,1.538,0.462,0.154,50000.0,0,0.0,0.0,0.0,0.23,0,0,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.55,86.26,41.67,100.0,50.0,41.18,50.0,42.11,45.16,0.0769230769230769,0.0,4.230769230769231,0.0769230769230769,0.0769230769230769,0.8461538461538461,2.769230769230769,1.3846153846153846,0.5384615384615384,1.8461538461538465,0.1538461538461538,0.0,0.0769230769230769,3.3846153846153846,0.0,3.0,0.0,0.0,0.0,0.0,13.0,1170.0,Portugal,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/131658-1566223981.jpg?lm=1,luis rocha,,,,,
MT,Santa Clara,DF,24.0,752,0.12,0.0,1.2,0.6,0.595,1.31,0.833,0.714,0.833,0.0,3500000.0,0,0.12,0.0,0.0,1.2,0,1,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.96,83.55,42.47,25.0,66.67,77.78,62.07,57.58,59.68,0.5992010652463382,0.1198402130492676,5.392809587217044,0.1198402130492676,0.0,0.9587217043941412,3.595206391478029,2.1571238348868174,0.8388814913448734,2.276964047936085,0.1198402130492676,0.1198402130492676,0.4793608521970705,6.711051930758988,0.0,2.0,0.0,0.0,0.0,0.0,12.0,751.0,Brazil,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/808475-1729963137.jpg?lm=1,mt,2028-06-30,808475.0,2026-07-08T07:42:47,2024-07-01,
Matheus Pereira,Santa Clara,"FW,MF",24.0,720,0.0,0.12,1.0,0.25,4.375,1.125,1.75,2.375,2.0,0.5,1500000.0,0,0.0,0.12,0.36,1.0,0,0,1,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.71,70.71,14.29,17.14,36.84,72.22,75.0,48.78,53.92,1.0,0.25,2.0,0.5,0.0,1.25,3.875,1.875,1.625,5.0,0.0,0.5,0.875,6.625,0.0,2.0,0.0,0.0,0.0,0.0,10.0,720.0,Brazil,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/739438-1771789841.jpg?lm=1,matheus pereira,,,,,
Ney Bahia,Santa Clara,MF,21.0,45,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,,0,0.0,0.0,0.0,0.0,0,0,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.7,64.29,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,,,,ney bahia,,,,,
Paulo Victor,Santa Clara,"DF,MF",24.0,1352,0.07,0.0,0.33,0.13,3.333,1.267,1.733,0.933,1.733,0.0,800000.0,0,0.07,0.0,0.0,0.33,0,1,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.69,74.67,29.41,14.29,68.97,61.54,58.33,61.59,61.11,0.6593406593406593,0.0659340659340659,3.0329670329670333,0.1318681318681318,0.2637362637362637,1.3186813186813189,3.758241758241758,0.9230769230769232,1.5824175824175826,5.604395604395605,0.0,0.1978021978021978,1.3186813186813189,7.648351648351649,0.0,3.0,0.0,0.0,0.0,0.0,21.0,1365.0,Brazil,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/875511-1631628777.jpg?lm=1,paulo victor,,,,,
Pedro Ferreira,Santa Clara,MF,27.0,1964,0.0,0.0,0.92,0.09,1.147,1.422,1.835,1.514,0.963,0.0,3000000.0,0,0.0,0.0,0.0,0.92,0,0,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.74,73.78,46.05,24.0,38.89,60.61,56.52,56.29,56.36,0.4113763331640427,0.0914169629253428,2.6053834433722702,0.3656678517013713,0.3199593702386998,1.4169629253428138,4.433722701879127,1.782630777044185,1.8283392585068563,4.296597257491112,0.0,0.5027932960893855,0.3199593702386998,6.399187404773997,0.0,5.0,0.0,0.0,0.0,0.0,31.0,1969.0,Portugal,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/337799-1409755092.jpg?lm=1,pedro ferreira,2028-06-30,337799.0,2026-07-08T07:42:47,2024-01-03,
Pedro Pacheco,Santa Clara,DF,28.0,188,0.0,0.0,0.96,0.48,0.0,1.429,0.0,1.429,0.0,0.0,400000.0,0,0.0,0.0,0.0,0.96,0,0,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,7.07,81.32,46.15,0.0,100.0,0.0,42.86,41.67,42.11,0.4615384615384615,0.0,8.307692307692308,0.4615384615384615,0.9230769230769232,1.3846153846153848,2.7692307692307696,1.3846153846153848,0.0,2.307692307692308,0.0,0.0,1.3846153846153848,0.4615384615384615,0.0,1.0,0.0,0.0,0.0,0.0,3.0,195.0,Portugal,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/290508-1503595572.jpg?lm=1,pedro pacheco,2028-06-30,290508.0,2026-07-08T07:42:47,2023-07-01,
Serginho,Santa Clara,MF,25.0,2567,0.0,0.11,1.37,0.35,3.649,0.596,1.228,1.684,1.579,0.105,3000000.0,0,0.0,0.11,0.33,1.37,0,0,3,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.92,84.94,58.16,28.85,52.78,60.34,48.94,53.04,52.35,1.5,0.2093023255813953,0.7674418604651162,0.5232558139534883,0.1046511627906976,0.5930232558139534,5.686046511627906,0.8023255813953488,1.2209302325581397,4.255813953488372,0.0,0.7674418604651162,0.6627906976744186,9.906976744186046,0.0,5.0,0.0,0.0,0.0,0.0,32.0,2580.0,Portugal,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/836547-1779705188.jpeg?lm=1,serginho,,,,,
Sidney,Santa Clara,DF,28.0,2930,0.03,0.0,0.49,0.09,0.613,1.104,0.828,0.951,0.798,0.031,3500000.0,0,0.03,0.0,0.0,0.49,0,1,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.79,86.01,43.19,31.58,37.5,79.41,50.93,55.96,53.46,0.4909648823729969,0.0306853051483123,5.063075349471531,0.0613706102966246,0.7671326287078077,1.1046709853392431,2.79236276849642,1.687691783157177,0.8285032390044323,1.8718036140470509,0.0306853051483123,0.1534265257415615,0.0920559154449369,3.5901807023525403,0.0,10.0,0.0,0.0,0.0,0.0,33.0,2933.0,Brazil,CB,https://img.a.transfermarkt.technology/portrait/medium/657155.png,sidney,,,,,
Tiago Duarte,Santa Clara,FW,21.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0,0,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.7,81.82,0.0,0.0,0.0,0.0,100.0,0.0,50.0,6.0,0.0,6.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,Portugal,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/637806-1737651770.png?lm=1,tiago duarte,,,,,
Vinícius,Santa Clara,"FW,MF",26.0,1538,0.35,0.06,2.93,0.88,1.871,0.468,0.877,2.105,1.637,0.292,2500000.0,0,0.35,0.06,0.18,2.93,0,6,1,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.83,80.05,50.0,13.33,47.89,62.96,44.83,43.9,44.11,1.2857142857142858,0.0584415584415584,0.8181818181818182,0.8766233766233766,0.0584415584415584,0.525974025974026,3.74025974025974,1.5194805194805194,0.9935064935064936,5.25974025974026,0.0,0.525974025974026,1.9870129870129871,8.532467532467532,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1540.0,Brazil,RW,https://img.a.transfermarkt.technology/portrait/medium/688881.png,vinicius,,,,,
Welinton Torrão,Santa Clara,"MF,FW",26.0,673,0.13,0.27,0.94,0.13,3.333,0.4,1.6,1.067,0.667,0.4,400000.0,0,0.13,0.27,0.81,0.94,0,1,2,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.63,73.49,37.5,15.38,50.0,85.71,37.04,51.92,46.84,1.973684210526316,0.3947368421052631,1.5789473684210529,0.2631578947368421,0.131578947368421,0.3947368421052631,3.5526315789473686,1.3157894736842106,1.5789473684210529,3.5526315789473686,0.131578947368421,0.7894736842105263,1.0526315789473684,6.052631578947369,0.0,0.0,0.0,0.0,0.0,0.0,18.0,684.0,Brazil,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,welinton torrao,2028-06-30,687361.0,2026-07-08T07:42:47,2026-01-01,
Wendel,Santa Clara,FW,24.0,908,0.0,0.2,1.19,0.59,0.198,0.099,0.099,0.693,0.99,0.198,2000000.0,0,0.0,0.2,0.6000000000000001,1.19,0,0,2,,,41,1.2058823529411764,0.5306122448979592,32,0.9411764705882352,0.0806451612903225,6.42,71.17,20.0,50.0,11.11,50.0,45.95,31.71,38.46,0.7851690294438387,0.1962922573609596,0.8833151581243185,0.2944383860414395,0.0,0.0981461286804798,1.4721919302071975,1.668484187568157,0.0981461286804798,1.2758996728462375,0.0,0.2944383860414395,0.0981461286804798,3.042529989094875,0.0,0.0,0.0,0.0,0.0,0.0,13.0,917.0,Brazil,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/589911-1705757257.jpg?lm=1,wendel,,,,,
Alisson Santos,Sporting CP,MF,22.0,197,0.0,0.91,7.31,1.37,3.182,0.0,0.909,0.909,3.182,0.455,28000000.0,0,0.0,0.91,2.73,7.31,0,0,2,,,24,0.7058823529411765,0.8775510204081631,89,2.617647058823529,1.0,6.76,85.56,100.0,28.57,87.5,66.67,66.67,67.39,67.31,1.9823788546255507,0.3964757709251101,0.7929515418502203,1.5859030837004406,0.0,0.0,6.740088105726873,1.5859030837004406,0.7929515418502203,12.290748898678414,0.0,0.0,8.325991189427313,10.308370044052865,0.0,0.0,0.0,0.0,0.0,0.0,18.0,227.0,Brazil,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/830365-1765306584.jpg?lm=1,alisson santos,,,,,
Conrad Harder,Sporting CP,FW,20.0,62,1.45,0.0,8.71,5.81,1.429,1.429,1.429,0.0,2.857,0.0,17000000.0,0,1.45,0.0,0.0,8.71,0,1,0,,,24,0.7058823529411765,0.8775510204081631,89,2.617647058823529,1.0,6.75,80.0,0.0,0.0,0.0,0.0,25.0,66.67,50.0,0.0,0.0,0.0,2.7272727272727275,0.0,1.3636363636363638,1.3636363636363638,1.3636363636363638,0.0,5.454545454545455,0.0,0.0,0.0,2.7272727272727275,0.0,0.0,0.0,0.0,0.0,0.0,4.0,66.0,Denmark,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/807386-1697191702.jpg?lm=1,conrad harder,,,,,
Daniel Bragança,Sporting CP,MF,26.0,510,1.06,0.0,2.47,1.59,0.702,1.404,1.053,1.579,1.754,0.175,12000000.0,0,1.06,0.0,0.0,2.47,0,6,0,,,24,0.7058823529411765,0.8775510204081631,89,2.617647058823529,1.0,7.27,92.51,76.19,33.33,66.67,50.0,50.0,60.47,58.49,1.338289962825279,0.1672862453531598,0.8364312267657993,0.5018587360594795,0.1672862453531598,1.5055762081784387,4.516728624535316,0.8364312267657993,1.003717472118959,4.349442379182156,0.1672862453531598,0.6691449814126395,0.6691449814126395,17.899628252788105,0.0,0.0,0.0,0.0,0.0,0.0,14.0,538.0,Portugal,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/461943-1765306925.jpg?lm=1,daniel braganca,2027-06-30,461943.0,2026-07-08T07:41:24,2020-08-03,
Eduardo Felicíssimo,Sporting CP,MF,18.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,24,0.7058823529411765,0.8775510204081631,89,2.617647058823529,1.0,6.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Portugal,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/1081566-1771958667.jpg?lm=1,eduardo felicissimo,,,,,
Eduardo Quaresma,Sporting CP,DF,23.0,1187,0.15,0.15,0.38,0.15,0.152,0.833,1.591,1.061,0.758,0.0,17000000.0,0,0.15,0.15,0.4499999999999999,0.38,0,2,2,,,24,0.7058823529411765,0.8775510204081631,89,2.617647058823529,1.0,7.37,94.86,65.79,50.0,61.11,50.0,50.0,70.11,63.57,0.3794266441821248,0.1517706576728499,3.1871838111298483,0.1517706576728499,0.2276559865092748,0.8347386172006745,4.097807757166948,1.593591905564924,1.5177065767284992,4.629005059021923,0.0758853288364249,0.0,0.8347386172006745,11.00337268128162,0.0,4.0,0.0,0.0,0.0,0.0,16.0,1186.0,Portugal,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/504073-1764375031.jpg?lm=1,eduardo quaresma,2028-06-30,504073.0,2026-07-08T07:41:24,2020-03-01,
Flávio Gonçalves,Sporting CP,FW,18.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2200000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,24,0.7058823529411765,0.8775510204081631,89,2.617647058823529,1.0,6.55,75.0,0.0,0.0,100.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91304347826087,0.0,0.0,7.82608695652174,0.0,0.0,3.91304347826087,3.91304347826087,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,Portugal,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/1294120-1761735002.jpg?lm=1,flavio goncalves,,,,,
