norm_key,name,team,n_points,gw,gh,grid
koen kostons,Koen Kostons,PEC Zwolle,1262,12,8,2 0 2 17 27 41 41 20 51 34 34 37 12 5 10 24 27 22 24 24 39 24 37 22 5 10 22 34 17 46 44 56 73 39 54 20 22 17 17 15 39 41 34 41 63 34 39 27 2 15 5 37 41 49 61 76 56 49 46 27 7 10 10 27 32 66 100 93 93 29 34 29 2 2 2 41 63 32 73 73 61 56 20 5 5 0 2 20 41 22 37 49 39 29 15 7
younes namli,Younes Namli,PEC Zwolle,692,12,8,7 10 23 57 63 53 83 100 63 33 40 10 13 13 33 40 60 57 53 83 47 73 57 17 0 20 20 63 40 40 53 67 80 70 33 13 3 3 7 27 37 33 37 40 53 30 13 10 0 0 3 10 13 17 10 13 33 33 3 3 0 0 7 7 13 13 13 10 23 33 13 3 0 0 0 7 0 0 3 10 37 10 10 10 0 0 0 0 3 0 0 10 20 17 3 7
dylan mbayo,Dylan Mbayo,PEC Zwolle,239,12,8,11 5 11 32 37 47 84 63 100 84 63 11 0 11 11 26 37 16 21 37 37 21 32 11 5 16 0 21 11 11 5 0 21 47 21 11 0 0 0 0 0 11 0 0 0 16 5 0 0 0 5 0 11 0 0 0 16 11 0 0 5 0 0 0 5 5 0 5 5 11 0 5 0 0 0 0 5 16 0 5 5 5 11 5 0 5 0 0 11 5 21 16 11 26 16 5
jadiel pereira da gama,Jadiel Pereira da Gama,PEC Zwolle,138,12,8,0 11 0 0 44 11 11 22 22 0 0 0 0 0 22 11 11 0 11 22 11 22 11 0 0 11 11 11 11 22 56 11 0 11 0 0 0 22 11 100 11 22 0 44 11 0 0 0 22 22 22 33 33 33 44 11 22 0 0 0 0 22 33 33 44 33 44 33 22 0 11 0 22 11 0 11 33 22 33 33 0 22 0 11 22 11 11 22 44 0 33 11 11 0 11 22
ryan thomas,Ryan Thomas,PEC Zwolle,1522,12,8,17 11 26 24 30 13 43 39 20 17 4 13 11 15 15 48 57 39 43 54 30 13 0 7 41 30 30 89 87 65 72 61 57 13 2 4 48 63 30 100 61 57 46 50 46 24 11 2 41 43 43 83 80 78 83 61 61 17 9 0 17 30 24 83 63 72 70 72 41 15 2 7 9 7 24 57 48 28 46 63 39 15 11 4 9 9 7 17 26 22 26 26 24 13 2 2
thijs oosting,Thijs Oosting,PEC Zwolle,1350,12,8,9 24 29 74 71 65 97 53 94 41 41 15 6 50 24 71 85 82 79 97 76 44 24 32 44 35 41 91 91 91 100 94 74 68 32 18 29 26 18 56 68 50 74 62 53 56 41 24 50 38 41 79 53 53 62 53 44 24 47 21 9 18 21 44 50 62 56 62 44 29 15 15 6 12 18 21 44 32 15 38 24 9 18 3 0 0 6 9 3 6 9 12 26 12 29 15
odysseus velanas,Odysseus Velanas,PEC Zwolle,400,12,8,5 5 11 32 58 42 74 63 32 37 42 32 16 16 21 16 32 21 37 32 32 32 26 37 11 5 11 16 5 5 16 0 26 16 5 32 11 11 11 5 0 0 26 21 11 5 21 5 11 0 0 16 42 11 5 0 37 11 26 16 5 11 5 21 16 16 21 47 16 26 11 5 0 26 16 21 37 32 32 26 47 32 16 5 5 11 16 32 68 42 100 47 32 42 21 5
nick fichtinger,Nick Fichtinger,PEC Zwolle,548,12,8,5 20 10 15 30 15 10 10 10 5 0 5 10 10 50 50 35 30 30 25 35 25 0 10 20 20 50 65 90 60 100 85 60 10 5 5 25 45 30 50 50 65 75 45 30 25 5 10 40 60 40 60 55 60 75 10 60 10 5 0 25 15 30 65 55 75 55 35 30 15 0 0 5 15 15 65 60 20 40 25 0 20 5 5 10 0 10 25 10 10 40 10 0 0 5 0
gabriel reiziger,Gabriel Reiziger,PEC Zwolle,129,12,8,0 38 25 12 62 38 50 38 50 38 12 0 38 12 0 50 38 25 0 50 62 100 50 50 0 0 0 38 75 50 62 0 38 38 25 12 0 0 0 12 12 12 25 25 25 12 50 0 12 0 0 12 25 0 25 12 12 25 12 12 0 0 0 12 0 12 12 12 25 12 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0
sherel constancio floranus,Sherel Constancio Floranus,PEC Zwolle,1491,12,8,0 1 5 7 9 3 1 1 5 1 0 0 0 4 3 0 0 1 1 0 1 0 0 0 9 1 3 3 3 3 4 3 0 0 0 0 15 7 7 7 4 7 3 3 3 0 1 0 49 39 19 24 16 8 7 8 3 3 1 3 33 44 43 51 43 24 29 16 19 8 12 8 41 52 68 92 76 49 56 44 45 20 27 21 37 53 72 100 85 68 84 68 81 53 41 16
olivier aertssen,Olivier Aertssen,PEC Zwolle,1073,12,8,45 65 63 100 97 72 88 70 62 38 37 27 23 30 43 65 53 50 45 33 27 25 15 10 45 47 27 58 43 28 25 33 10 17 15 20 33 33 12 17 10 3 23 8 7 8 8 0 7 10 3 5 2 7 8 2 5 2 2 5 0 0 2 0 2 0 0 2 0 0 2 0 0 0 2 0 2 0 0 0 0 0 0 0 2 0 0 0 2 0 3 0 0 0 0 0
nick viergever,Nick Viergever,PEC Zwolle,1036,12,8,0 0 0 0 2 0 0 0 0 0 0 0 8 0 0 2 0 0 3 0 0 0 0 0 8 3 6 9 9 5 8 5 0 0 0 2 16 16 16 12 20 14 9 0 2 0 6 3 48 53 44 73 45 45 30 12 12 6 3 9 16 47 66 97 100 58 56 31 12 2 3 2 25 41 48 48 67 44 52 36 19 2 5 0 12 27 20 12 16 22 22 31 14 0 2 0
simon graves,Simon Graves,PEC Zwolle,1703,12,8,16 20 28 31 27 26 31 18 5 0 0 0 41 51 51 61 47 54 55 30 8 5 0 1 51 74 76 97 100 74 80 28 4 0 1 0 77 61 51 91 72 69 41 16 5 0 8 7 47 38 30 68 51 49 28 15 5 3 7 8 20 15 31 30 30 31 18 5 4 0 4 1 5 3 8 18 11 4 4 3 3 0 0 1 3 0 1 1 1 3 1 0 0 0 1 0
tijs velthuis,Tijs Velthuis,PEC Zwolle,409,12,8,14 10 19 5 5 5 10 10 0 0 0 5 5 24 14 24 14 10 5 0 5 0 0 0 24 10 100 52 48 19 19 19 0 0 0 0 57 24 48 76 29 38 10 5 5 5 0 0 52 62 57 76 71 43 24 14 0 0 5 5 33 43 43 95 62 43 29 19 0 5 0 5 10 14 57 52 43 24 43 5 0 10 5 0 29 10 10 5 10 29 29 5 5 5 0 0
damian van der haar,Damian van der Haar,PEC Zwolle,12,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 50 0 0 0 0 0 0 100 0 100 0 0 0 0 0 0 0 0 0 50 50 0 50 0 0 0 50 0 0
tom de graaff,Tom de Graaff,PEC Zwolle,597,12,8,0 0 1 0 0 0 0 0 0 0 0 0 0 3 2 4 0 0 0 0 0 0 0 0 36 26 9 2 1 0 1 0 0 0 0 0 93 67 12 9 0 0 0 0 0 0 0 0 100 92 16 9 1 0 0 0 0 0 0 0 41 37 13 7 1 0 0 0 0 0 0 1 5 7 4 0 1 1 0 0 0 0 0 0 0 4 2 0 0 0 0 0 0 0 0 0
jasper schendelaar,Jasper Schendelaar,PEC Zwolle,84,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 68 39 11 4 0 0 0 0 0 0 0 0 100 25 4 4 0 0 0 0 0 0 0 0 18 11 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
duke verduin,Duke Verduin,PEC Zwolle,51,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 6 0 0 0 0 0 0 0 0 0 0 100 33 0 0 0 0 0 0 0 0 0 0 89 22 0 0 0 0 0 0 0 0 0 0 6 11 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
henk veerman,Henk Veerman,FC Volendam,442,12,8,0 0 0 0 5 14 24 14 5 19 10 0 0 0 0 0 14 10 19 14 24 14 29 5 10 10 5 19 38 33 33 33 43 43 48 48 43 29 0 29 5 62 62 57 81 19 90 100 71 24 0 14 14 29 67 86 95 52 62 48 5 0 0 0 33 10 10 38 52 38 33 14 0 0 0 10 10 5 14 14 29 10 10 5 0 0 0 10 5 5 0 0 5 10 10 5
jesper tielemans,Jesper Tielemans,FC Volendam,4,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 100 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
robin van cruijsen,Robin van Cruijsen,FC Volendam,716,12,8,4 4 20 44 52 40 24 72 68 40 20 12 12 20 20 52 40 44 56 100 100 32 48 20 16 24 32 44 48 56 36 80 84 40 16 8 4 20 28 40 32 36 32 36 36 40 36 0 16 24 20 56 36 48 48 28 40 28 40 0 20 20 8 64 28 36 36 60 16 20 12 12 4 4 8 36 32 16 32 28 28 4 12 8 0 0 8 16 8 36 8 12 24 28 20 8
nordin bukala,Nordin Bukala,FC Volendam,922,12,8,8 19 14 31 39 6 14 17 17 8 11 6 17 8 17 33 39 22 36 36 39 8 8 0 25 19 33 58 47 33 50 72 44 17 8 0 6 22 36 81 61 56 47 33 36 14 3 14 11 39 28 92 64 39 53 19 33 22 17 0 14 11 19 100 50 33 58 58 47 17 6 0 11 36 14 39 31 17 14 31 50 17 3 0 6 17 11 36 33 11 19 22 25 14 6 0
alex plat,Alex Plat,FC Volendam,422,12,8,0 0 18 35 35 24 18 24 41 12 18 0 0 6 24 59 53 41 76 35 29 18 12 24 12 35 53 76 47 82 94 100 47 35 18 6 6 24 41 82 29 65 47 41 35 18 18 6 12 24 24 71 41 47 53 24 18 6 0 12 6 24 29 59 24 65 29 47 35 18 0 0 0 0 6 35 24 18 24 24 0 6 0 0 0 6 18 12 18 0 0 0 0 0 0 12
precious ugwu,Precious Ugwu,FC Volendam,1121,12,8,39 65 84 100 96 57 92 67 73 59 51 18 55 65 59 96 65 53 39 63 41 24 27 10 33 45 49 61 47 31 43 39 37 25 10 12 31 39 10 27 24 20 8 22 12 10 2 2 18 12 4 14 8 10 4 0 6 6 10 2 8 10 0 8 6 2 0 2 2 2 0 4 6 2 0 0 0 0 2 2 2 2 0 0 2 2 2 2 0 0 0 0 4 0 0 0
mawouna amevor,Mawouna Amevor,FC Volendam,1447,12,8,9 13 14 38 17 16 18 9 12 1 0 0 11 36 59 51 36 22 21 25 11 0 0 0 43 50 78 100 83 58 36 29 7 1 3 0 58 51 53 71 47 54 38 18 3 0 11 11 46 38 34 51 37 25 20 4 7 1 18 9 21 18 20 36 36 12 12 7 3 0 4 1 5 9 16 14 17 8 7 4 4 0 0 0 7 8 7 8 1 5 1 1 0 0 0 1
yannick leliendal,Yannick Leliendal,FC Volendam,1756,12,8,0 4 1 1 3 4 1 0 3 0 0 1 0 7 4 0 3 4 9 3 1 1 0 0 5 5 11 5 16 4 5 13 7 3 1 0 8 11 8 13 11 13 12 11 9 8 1 1 29 40 20 24 29 32 24 23 21 12 3 4 40 43 47 59 52 45 48 59 40 29 20 13 49 52 65 89 75 53 57 83 56 28 21 20 49 61 77 100 85 64 68 57 44 40 41 15
silvinho esajas,Silvinho Esajas,FC Volendam,41,12,8,0 0 0 25 0 25 0 0 0 25 0 0 0 0 0 25 0 25 25 0 0 0 0 0 25 50 50 25 75 50 0 25 25 25 0 0 0 50 0 100 25 0 50 25 25 0 50 0 25 25 25 25 0 0 25 25 0 0 0 0 25 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
luca blondeau,Luca Blondeau,FC Volendam,64,12,8,0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 17 0 0 0 0 0 0 0 17 33 17 17 50 0 0 0 0 0 0 17 50 17 0 17 0 50 0 0 0 0 0 0 50 17 83 83 50 67 0 0 0 0 0 17 100 50 67 0 0 17 17 0 0 0 0 33 0 17 17 0 0 17 0 0 0 0 0
deron payne,Deron Payne,FC Volendam,569,12,8,17 32 45 100 74 74 66 57 55 60 23 19 34 19 28 51 26 23 23 28 28 19 13 15 34 28 9 15 9 13 11 17 6 6 4 11 9 28 6 6 4 2 4 2 11 2 0 6 9 6 0 0 0 0 2 2 2 2 0 4 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0
daan bisschops,Daan Bisschops,FC Volendam,55,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 11 0 11 0 0 0 0 0 0 0 22 11 0 11 0 0 33 0 0 11 0 0 11 22 0 0 100 11 44 44 11 0 33 11 11 0 11 33 33 11 22 11 22 11 22 11 0
kayne van oevelen,Kayne van Oevelen,FC Volendam,792,12,8,0 2 3 1 0 0 0 0 0 0 0 0 8 7 3 3 0 0 0 0 0 0 0 0 39 38 14 9 4 0 0 0 0 1 0 0 95 82 54 23 4 0 0 0 0 0 0 0 100 89 45 27 1 1 0 0 0 0 1 0 52 31 12 8 2 0 0 0 0 0 0 0 7 8 5 4 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0
roy steur,Roy Steur,FC Volendam,143,12,8,0 4 0 0 0 0 0 0 0 0 0 0 8 8 4 4 4 0 0 0 0 0 0 0 35 35 4 8 0 0 0 0 0 0 0 0 54 58 19 12 8 0 0 0 0 0 0 0 100 88 12 23 0 0 0 0 0 0 0 0 31 19 0 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 0 0 0 0 0 0 0 0
brahim ghalidi,Brahim Ghalidi,NAC Breda,236,12,8,30 0 10 20 20 20 40 50 60 70 90 40 0 10 20 40 30 10 10 20 50 30 40 30 10 0 0 10 30 10 20 60 40 30 10 0 0 0 0 0 0 0 0 20 10 10 0 30 0 10 0 0 10 10 0 0 30 0 0 0 0 10 20 0 60 0 0 50 30 20 30 50 0 0 10 30 20 0 50 50 80 20 40 80 0 10 20 30 40 60 30 100 100 90 100 40
moussa soumano,Moussa Soumano,NAC Breda,432,12,8,4 0 0 0 4 7 0 0 7 4 0 0 0 4 0 4 4 7 11 4 11 4 4 0 0 0 0 4 11 11 18 11 25 7 4 4 14 4 7 14 18 14 18 29 43 29 43 21 7 7 0 21 18 14 32 50 46 39 68 25 0 0 7 21 46 18 43 39 64 100 43 4 0 0 4 14 29 11 21 46 50 21 11 11 0 4 7 29 11 7 29 29 36 21 14 4
charles-andreas brym,Charles-Andreas Brym,NAC Breda,896,12,8,8 12 31 85 54 85 65 65 65 92 65 31 8 19 19 65 35 23 65 96 92 58 35 54 8 0 23 35 46 15 58 88 62 46 46 27 4 8 4 15 15 46 19 31 100 31 42 23 8 0 12 27 15 19 35 50 100 85 35 31 0 4 4 23 27 27 38 58 65 58 35 12 4 8 12 27 15 31 27 42 62 46 42 27 4 15 4 31 27 12 54 54 46 42 15 15
pepijn reulen,Pepijn Reulen,NAC Breda,126,12,8,0 0 20 20 20 0 40 20 60 60 40 80 0 20 0 0 0 20 0 40 60 0 0 0 0 0 0 40 20 40 20 80 40 0 60 40 0 0 0 0 0 20 60 20 80 20 80 20 0 20 40 60 20 40 40 100 20 100 40 40 20 40 0 0 40 0 60 20 20 100 20 20 0 0 20 40 0 0 0 20 0 20 20 20 0 40 0 60 40 20 40 80 20 20 20 40
paul gladon,Paul Gladon,NAC Breda,495,12,8,0 0 0 21 4 25 33 38 21 0 8 8 0 0 0 4 29 0 38 67 33 12 25 12 0 4 0 0 4 29 17 100 71 29 21 42 25 12 4 4 8 25 21 42 100 12 62 46 33 8 0 0 21 4 38 79 71 42 38 50 4 8 4 8 8 17 54 58 46 33 29 12 0 0 0 17 42 8 29 50 29 17 17 8 0 0 12 4 8 17 12 21 21 4 17 4
dion versluis,Dion Versluis,NAC Breda,31,12,8,0 0 0 0 25 0 25 0 0 0 0 0 0 0 0 0 25 25 75 0 0 25 0 0 0 0 0 0 0 25 75 0 25 0 25 0 0 25 0 0 25 0 0 0 0 0 0 0 0 0 0 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 100 25 25 0 0 0 0 0 25 0 0 0 50 0 0 0 50 0 0 0 0 0 0 0 0 0 25 0
kamal sowah,Kamal Sowah,NAC Breda,1541,12,8,0 2 7 15 12 3 10 7 8 7 5 2 3 0 12 23 12 10 18 23 23 7 3 3 5 5 20 18 33 32 35 28 37 7 12 5 5 10 13 23 35 33 37 28 30 22 12 7 2 27 12 53 42 50 45 30 53 18 10 15 5 18 22 43 52 57 78 85 47 35 22 13 18 10 23 53 55 60 63 100 77 42 33 28 12 32 23 43 35 32 45 70 68 58 25 22
mohamed nassoh,Mohamed Nassoh,NAC Breda,1204,12,8,6 8 6 19 28 19 28 36 25 14 8 11 8 0 11 39 36 22 39 53 56 31 8 25 8 14 17 50 69 47 53 61 53 36 8 22 3 8 8 47 56 39 81 56 67 36 25 8 3 25 22 25 58 47 89 64 83 31 33 8 14 8 28 31 72 58 69 100 75 67 33 14 8 11 19 56 47 33 67 100 81 53 25 31 6 6 17 28 42 42 31 61 47 31 25 14
lewis holtby,Lewis Holtby,NAC Breda,1127,12,8,0 13 7 13 47 0 33 47 20 27 17 7 0 10 13 27 50 50 40 57 53 13 7 0 17 40 33 70 57 53 73 70 53 47 20 7 23 40 17 60 60 60 50 47 57 17 33 17 17 20 20 70 93 60 60 83 73 23 57 13 17 20 37 70 80 60 87 80 43 20 20 40 3 27 7 57 53 43 83 100 97 47 30 27 3 17 10 30 37 23 57 97 67 43 50 17
maximilien balard,Maximilien Balard,NAC Breda,1611,12,8,17 21 8 21 11 11 13 17 19 4 2 0 9 25 32 32 51 43 70 64 49 17 0 11 15 32 49 68 87 77 96 83 53 23 15 6 15 17 34 100 68 81 79 68 70 23 6 0 11 36 15 77 74 77 60 47 77 28 6 0 9 8 25 53 62 53 85 85 47 15 8 2 2 2 17 38 43 19 62 47 25 6 0 0 4 8 8 13 19 6 23 23 6 0 0 0
raul paula,Raul Paula,NAC Breda,484,12,8,0 7 7 50 29 36 43 43 50 21 29 29 0 0 7 14 29 36 43 57 14 14 0 14 0 7 7 21 21 29 50 71 57 43 29 14 0 7 0 21 21 14 29 50 93 43 21 7 0 0 7 7 29 29 36 36 64 71 43 29 0 0 14 21 71 29 86 100 100 86 29 36 7 43 0 50 36 57 100 64 71 43 100 29 7 21 14 64 79 64 86 100 93 100 43 36
leo greiml,Leo Greiml,NAC Breda,872,12,8,10 10 6 16 0 4 8 14 6 0 0 0 12 16 31 27 22 18 33 16 2 2 0 0 29 43 63 90 100 43 41 31 10 0 18 4 43 53 33 76 67 65 49 20 6 0 8 6 22 29 25 73 55 25 25 8 4 2 6 14 18 8 8 37 33 18 27 4 2 0 20 8 4 8 8 22 10 6 6 4 0 0 0 4 4 2 4 0 2 2 0 2 0 0 4 0
cherrion valerius,Cherrion Valerius,NAC Breda,1100,12,8,27 38 77 94 100 58 85 100 81 65 46 21 38 29 50 83 75 48 58 73 48 38 29 25 35 48 52 48 52 31 29 29 38 25 12 6 33 31 10 31 29 15 19 12 23 15 17 6 15 23 4 10 6 4 2 0 10 0 0 2 0 2 4 0 6 0 4 6 10 0 0 0 2 4 2 8 4 0 12 6 4 0 0 0 0 8 10 10 15 2 17 8 10 6 6 10
fredrik jensen,Fredrik Jensen,NAC Breda,633,12,8,5 8 18 15 18 10 13 23 8 3 0 0 10 10 36 31 44 44 38 13 10 0 0 0 18 10 49 100 77 56 67 18 8 8 3 5 28 31 23 77 56 49 46 21 13 3 13 3 5 15 21 54 31 23 31 8 8 0 13 5 5 10 23 31 26 36 23 26 8 8 0 0 8 5 5 5 5 5 8 18 5 0 0 0 3 0 0 3 5 0 3 3 0 0 0 0
rio hillen,Rio Hillen,NAC Breda,1396,12,8,7 1 4 6 1 0 0 1 0 1 0 0 6 1 6 4 6 0 0 1 1 0 1 0 6 4 10 18 8 10 7 0 3 3 0 4 15 30 14 27 18 31 6 4 3 0 18 4 45 49 28 52 51 44 30 17 7 4 8 8 21 48 69 85 100 69 61 46 24 10 10 13 23 39 65 85 75 56 69 42 14 7 7 3 25 38 31 45 41 31 30 25 15 6 1 1
jayden candelaria,Jayden Candelaria,NAC Breda,106,12,8,0 14 0 29 0 0 29 0 14 14 14 14 0 0 43 0 14 14 0 14 29 0 0 0 0 14 0 43 14 0 14 0 0 14 0 0 0 14 0 0 14 0 0 0 14 14 0 0 14 57 14 0 0 14 0 0 0 0 0 14 14 29 14 29 14 14 0 0 29 29 0 0 43 14 14 86 29 0 57 29 29 0 14 14 14 43 0 14 57 57 14 71 100 57 57 14
boyd lucassen,Boyd Lucassen,NAC Breda,560,12,8,20 33 83 97 80 53 90 100 73 47 60 13 17 20 53 40 57 53 30 40 43 53 20 13 23 27 27 53 33 37 23 30 13 23 13 10 27 37 17 17 7 27 23 13 3 10 13 7 20 10 3 10 7 7 7 10 3 13 0 0 0 0 7 10 3 3 0 0 3 0 0 0 7 0 0 3 0 0 3 3 7 0 0 3 3 0 0 3 0 0 0 0 7 0 3 3
daniel bielica,Daniel Bielica,NAC Breda,721,12,8,1 3 2 0 0 2 0 0 0 0 0 0 6 4 3 1 0 1 0 0 0 0 0 0 43 36 17 12 3 1 0 0 0 0 0 0 97 87 56 22 9 1 3 0 0 0 0 0 100 87 45 33 3 0 0 0 0 0 0 0 29 35 17 9 1 1 0 0 0 0 0 0 8 11 7 4 0 0 0 0 0 0 0 0 0 7 1 0 0 0 0 0 0 0 0 0
kostas lamprou,Kostas Lamprou,NAC Breda,57,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 23 0 23 8 0 0 0 0 0 0 0 0 54 46 23 0 0 0 0 0 0 0 0 0 100 38 8 15 8 8 0 0 0 0 0 0 15 0 31 8 0 0 8 0 0 0 0 0 0 0 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
luka kulenovic,Luka Kulenović,Heracles Almelo,760,12,8,0 3 0 7 7 10 24 48 41 24 10 0 3 0 7 3 45 45 48 97 52 28 14 0 3 7 14 10 24 38 69 66 100 52 45 21 21 14 3 24 31 21 59 55 59 45 97 31 14 10 0 14 14 38 41 86 62 55 62 48 7 7 0 14 31 48 41 76 59 10 14 7 3 0 3 17 17 34 24 38 52 17 28 17 0 3 10 28 17 24 41 10 24 14 10 3
yvandro borges sanches,Yvandro Borges Sanches,Heracles Almelo,273,12,8,0 0 0 30 10 30 20 30 30 70 20 0 20 10 0 0 20 0 30 10 30 30 10 10 0 0 10 10 20 0 20 20 30 10 10 0 20 0 10 10 20 20 0 10 10 0 20 0 0 0 10 10 30 30 40 20 50 30 10 0 0 20 40 40 50 60 80 30 20 60 40 40 40 50 30 80 80 40 70 100 50 80 60 70 30 70 20 20 60 30 90 70 50 100 60 10
sil blokhuis,Sil Blokhuis,Heracles Almelo,5,12,8,0 0 0 0 0 0 0 0 0 0 100 100 0 0 0 100 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
jeff reine-adelaide,Jeff Reine-Adélaïde,Heracles Almelo,21,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 0 33 100 0 0 0 0 0 0 0 0 67 33 0 33 33 0 67 0 0 0 0 0 0 0 33 33 67 0 0 0 0 0 33 0 0 0 0 67 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0
walid ould-chikh,Walid Ould-Chikh,Heracles Almelo,901,12,8,7 15 4 37 48 33 52 70 74 67 33 33 30 26 15 33 44 41 52 41 100 11 15 37 30 15 26 41 22 15 48 63 37 22 19 15 22 22 22 52 44 30 33 44 33 15 0 4 4 22 15 26 26 37 22 33 63 11 7 0 15 4 26 52 52 33 59 59 59 22 22 7 19 19 26 56 85 33 63 59 56 59 48 26 19 26 33 67 59 48 48 56 37 74 30 22
bryan limbombe,Bryan Limbombe,Heracles Almelo,628,12,8,24 15 29 62 71 59 74 94 79 100 71 29 15 15 21 29 24 41 32 41 59 47 82 47 9 18 6 21 18 18 29 32 32 59 38 29 3 12 6 6 12 26 12 15 21 9 0 12 0 3 6 3 3 6 15 0 6 3 3 9 0 12 3 6 6 9 6 9 9 3 6 0 0 0 6 9 9 0 3 3 9 3 15 6 0 0 0 9 3 0 18 15 9 9 0 0
jan zamburek,Jan Žambůrek,Heracles Almelo,949,12,8,0 3 9 22 9 0 19 19 28 9 12 6 9 6 9 25 44 22 44 31 41 6 6 3 9 25 34 72 62 53 75 72 34 16 6 3 19 19 25 59 75 53 62 41 31 12 9 3 6 62 34 81 56 94 62 59 34 22 0 6 12 31 19 84 94 84 100 78 28 12 3 0 16 12 28 59 59 53 75 56 22 16 6 12 16 34 16 19 28 25 22 25 19 12 9 3
tristan van gilst,Tristan van Gilst,Heracles Almelo,524,12,8,31 44 19 81 100 62 62 56 75 44 19 31 6 25 50 31 38 25 38 75 56 44 25 38 0 19 12 19 31 38 50 38 56 56 50 44 19 12 38 69 25 31 31 44 69 19 19 12 38 25 19 50 19 38 19 38 56 31 56 38 6 6 12 25 56 56 25 75 50 25 44 31 6 6 25 12 50 25 44 31 25 31 12 12 6 12 19 31 38 38 25 50 19 19 19 6
sem scheperman,Sem Scheperman,Heracles Almelo,701,12,8,0 12 4 21 21 17 38 21 17 8 0 4 12 0 17 38 21 29 38 50 29 12 0 8 17 33 38 88 71 96 92 50 54 12 4 4 21 29 33 67 38 54 25 25 25 17 17 17 42 58 25 100 62 71 67 12 4 12 25 17 25 33 29 88 92 58 75 38 46 8 8 8 12 4 17 71 54 42 67 42 29 0 0 4 4 17 17 38 25 17 58 29 17 8 4 0
rhys bozinovski,Rhys Bozinovski,Heracles Almelo,215,12,8,17 0 0 8 0 17 17 17 17 8 0 0 0 8 17 17 8 42 33 25 25 8 0 17 0 8 8 8 42 42 50 75 8 0 0 0 8 33 17 25 42 42 75 8 8 42 0 0 0 17 25 42 100 33 42 42 0 33 0 0 17 25 0 67 58 8 33 50 8 0 0 0 0 17 8 42 50 58 50 33 17 0 0 0 8 0 8 17 8 17 0 17 0 0 0 0
mario engels,Mario Engels,Heracles Almelo,440,12,8,0 0 18 12 12 6 12 24 0 6 29 35 6 0 0 0 0 18 6 18 12 12 24 18 0 0 0 12 18 12 12 18 35 29 24 29 0 0 0 6 0 6 24 18 29 29 41 6 0 12 18 18 29 29 24 18 41 24 47 41 0 6 29 35 41 24 18 29 18 41 59 59 0 24 0 53 53 29 59 35 47 41 88 76 12 18 41 65 76 71 100 76 88 88 82 94
