event_id,home_away,minute,minute_sec,player_in,player_out
757852,away,87',5185.0,Oskar Sivertsen,Mathis Suray
757852,away,87',5206.0,Julius Dirksen,Calvin Twigt
757860,away,72',4273.0,Leo Sauer,Gonçalo Borges
757860,away,82',4881.0,Bart Nieuwkoop,Luciano Valente
757872,home,62',3685.0,Gaoussou Diarra,Leo Sauer because of an injury
757872,home,62',3707.0,Bart Nieuwkoop,Gijs Smal because of an injury
757872,home,76',4515.0,Quinten Timber,Luciano Valente
757872,home,81',4810.0,Shaqueel van Persie,Jordan Lotomba
757879,home,45',2700.0,Oskar Sivertsen,Kenzo Goudmijn
757879,home,45',2700.0,Evert Linthorst,Yassir Salah Rahmouni
757879,home,60',3598.0,Giovanni van Zwam,Julius Dirksen because of an injury
757879,home,71',4229.0,Victor Edvardsen,Calvin Twigt
757879,home,81',4808.0,Aske Adelgaard,Mathis Suray
757883,away,45',2700.0,Derry John Murkin,Souffian El Karouani because of an injury
757883,away,58',3440.0,Gjivai Zechiël,Can Bozdogan
757883,away,68',4067.0,David Min,Sébastien Haller
757883,away,83',4948.0,Adrian Blake,Yoann Cathline
757883,away,83',4957.0,Matisse Didden,Mike van der Hoorn
757888,home,63',3745.0,Mike van der Hoorn,Matisse Didden because of an injury
757888,home,80',4745.0,Adrian Blake,Yoann Cathline
757888,home,80',4748.0,Nick Viergever,Mike Eerdhuijzen
757888,home,90'+2',5400.0,Miliano Jonathans,Miguel Rodríguez
757899,away,45',2700.0,Jordan Bos,Gijs Smal because of an injury
757899,away,58',3464.0,Gonçalo Borges,Leo Sauer because of an injury
757899,away,67',4002.0,Cyle Larin,Luciano Valente
757899,away,67',4019.0,Ayase Ueda,Casper Tengstedt
757898,away,60',3564.0,Victor Edvardsen,Kenzo Goudmijn
