sofascore_id,player,squad,norm_key,rating,appearances,matchesStarted,minutesPlayed,goals,expectedGoals,assists,expectedAssists,bigChancesCreated,bigChancesMissed,totalShots,shotsOnTarget,goalConversionPercentage,accuratePasses,totalPasses,accuratePassesPercentage,accurateLongBalls,totalLongBalls,accurateLongBallsPercentage,keyPasses,accurateFinalThirdPasses,accurateChippedPasses,totalChippedPasses,successfulDribbles,totalContest,successfulDribblesPercentage,totalCross,accurateCrosses,accurateCrossesPercentage,touches,possessionLost,possessionWonAttThird,ballRecovery,dispossessed,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialLost,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,tackles,tacklesWon,tacklesWonPercentage,interceptions,clearances,blockedShots,outfielderBlocks,errorLeadToGoal,errorLeadToShot,dribbledPast,fouls,wasFouled,yellowCards,redCards,saves,savesCaught,savesParried,cleanSheet,goalsConceded,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyFaced,penaltySave
1170523,Lohann Doucet,Paris FC,lohann doucet,6.575,5,1,127,1,0.2965,0,0.05794924,0,0,2,1,50.0,51,56,91.071428571429,5,6,83.333333333333,3,14,4,4,2,3,66.666666666667,0,0,0.0,72,10,1,5,2,4,33.333333333333,0,1,0.0,4,30.769230769231,1,0,0.0,0,3,0,1,1,1,1,4,1,2,0,0,0,0,0,5,0,0,4,1,0,0,0,0,0,0,0
1961626,Rudy Matondo,Paris FC,rudy matondo,6.6692307692308,27,14,1359,2,1.0073,0,0.31720449,0,0,13,5,15.384615384615,438,503,87.077534791252,11,25,44.0,5,84,11,24,14,21,66.666666666667,13,4,30.769230769231,737,126,3,62,15,64,51.612903225806,8,17,32.0,72,48.322147651007,28,22,78.571428571429,11,20,6,3,0,1,13,27,23,4,1,0,0,0,1,17,0,0,15,2,0,0,0,0,0,0,0
801306,Pierre Lees Melou,Paris FC,pierre lees melou,6.9333333333333,24,22,1966,1,1.2657,3,1.99069383,4,1,31,6,3.2258064516129,843,1019,82.728164867517,82,158,51.898734177215,19,210,85,124,10,23,43.478260869565,17,5,29.411764705882,1360,236,14,127,10,104,53.886010362694,11,10,52.380952380952,115,53.738317757009,65,40,61.538461538462,23,36,11,8,1,2,38,30,29,5,1,0,0,0,4,31,0,0,29,2,0,0,0,0,0,0,0
1507384,Adama Camara,Paris FC,adama camara,6.7620689655172,29,26,2171,1,1.977,0,1.48582324,4,1,18,5,5.5555555555556,784,912,85.964912280702,36,69,52.173913043478,16,152,25,46,9,20,45.0,13,5,38.461538461538,1334,207,4,82,17,86,56.209150326797,25,34,42.372881355932,111,52.358490566038,58,31,53.448275862069,39,65,4,12,1,1,15,26,19,8,0,0,0,0,4,34,0,0,34,0,0,0,0,0,0,0,0
816810,Mathieu Cafaro,Paris FC,mathieu cafaro,6.575,10,1,159,0,0.3959,0,0.25584369,0,0,7,1,0.0,43,53,81.132075471698,1,2,50.0,3,16,1,2,1,2,50.0,7,2,28.571428571429,85,19,0,4,1,4,50.0,1,0,100.0,5,55.555555555556,0,0,0.0,0,1,1,0,0,0,0,2,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
795508,Vincent Marchetti,Paris FC,vincent marchetti,6.6590909090909,23,9,839,2,2.1807,1,0.44088679,1,1,24,7,8.3333333333333,351,401,87.531172069825,11,28,39.285714285714,4,75,16,25,10,13,76.923076923077,1,1,100.0,543,83,2,34,11,32,48.484848484848,12,10,54.545454545455,44,50.0,18,15,83.333333333333,4,23,8,3,0,0,8,12,4,1,0,0,0,0,0,19,0,0,16,3,0,0,0,0,0,0,0
981168,Samir Sophian Chergui,Paris FC,samir sophian chergui,6.4785714285714,15,13,1155,1,1.7309,0,0.35494331,0,1,13,4,7.6923076923077,505,561,90.017825311943,13,26,50.0,2,58,2,11,3,5,60.0,6,2,33.333333333333,753,82,0,43,2,25,58.139534883721,20,21,48.780487804878,45,53.571428571429,18,9,50.0,11,32,6,6,0,0,2,14,4,1,0,0,0,0,1,23,0,0,20,3,0,0,0,0,0,0,0
362014,Hamari Traoré,Paris FC,hamari traore,6.6117647058824,18,14,1158,0,0.1752,1,0.60980211,1,1,4,0,0.0,500,602,83.056478405316,23,50,46.0,9,109,18,28,1,3,33.333333333333,26,4,15.384615384615,896,161,1,51,2,37,54.411764705882,17,13,56.666666666667,54,55.102040816327,30,20,66.666666666667,17,45,3,1,0,2,9,21,6,4,0,0,0,0,2,17,0,0,15,2,0,0,0,0,0,0,0
982319,Moustapha Mbow,Paris FC,moustapha mbow,6.8677419354839,31,30,2716,0,0.6418,1,0.50561279,1,1,10,3,0.0,1459,1591,91.703331238215,103,166,62.048192771084,4,104,54,87,6,7,85.714285714286,2,2,100.0,1990,163,3,135,8,73,60.833333333333,62,34,64.583333333333,135,62.5,52,30,57.692307692308,39,160,1,29,0,2,11,28,16,5,0,0,0,0,8,43,0,0,40,3,0,0,0,0,0,0,0
1069159,Otávio,Paris FC,otavio,6.9,23,21,1908,1,0.5781,0,0.24495444,0,0,12,3,8.3333333333333,1210,1368,88.450292397661,69,144,47.916666666667,4,102,40,91,6,11,54.545454545455,6,2,33.333333333333,1745,202,4,78,8,89,64.028776978417,23,23,50.0,112,60.540540540541,50,27,54.0,28,131,4,18,1,3,15,24,33,6,1,0,0,0,5,31,0,0,30,1,0,0,0,0,0,0,0
