squad,player,tm_player_id,season,games_missed,spells,days_out,injuries,spells_json,last_checked
Heerenveen,Nordin Bakker,534015,25/26,0,0,0,,[],2026-08-24
Heerenveen,Oliver Braude,869067,25/26,0,0,0,,[],2026-08-24
Heerenveen,Paweł Bochniewicz,248395,25/26,0,0,0,,[],2026-08-24
Heerenveen,Ringo Meerveld,577455,25/26,0,0,0,,[],2026-08-24
Heerenveen,Vasilios Zagaritis,613781,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Jeff Reine-Adélaïde,326300,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Sem Scheperman,618083,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Fabian de Keijzer,462285,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Jizz Hornkamp,185817,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Mario Engels,93637,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Yvandro Borges Sanches,586659,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Luka Kulenović,569470,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Rhys Bozinovski,916461,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Sava Cestic,464906,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Ajdin Hrustic,265625,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Alec Van Hoorenbeeck,405892,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Antonio Satriano,679414,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Bryan Limbombe,502288,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Damon Mirani,257986,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Djevencio van der Kust,596148,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Erik Ahlstrand,501049,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Ivan Mesík,482838,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Jan Žambůrek,487924,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Jannes Wieckhoff,447801,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Jop Tijink,936604,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Lequincio Zeefuik,728864,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Mike te Wierik,155806,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Mimeirhel Benita,591880,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Naci Ünüvar,508639,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Remko Pasveer,25520,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Sil Blokhuis,1476385,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Thomas Bruns,172202,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Timo Jansink,703778,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Tristan van Gilst,793702,25/26,0,0,0,,[],2026-08-24
Heracles Almelo,Walid Ould-Chikh,597104,25/26,0,0,0,,[],2026-08-24
NAC Breda,Leo Greiml,434110,25/26,0,0,0,,[],2026-08-24
NAC Breda,Moussa Soumano,1053240,25/26,0,0,0,,[],2026-08-24
NAC Breda,Fredrik Oldrup Jensen,218233,25/26,0,0,0,,[],2026-08-24
NAC Breda,Boyd Lucassen,406091,25/26,0,0,0,,[],2026-08-24
NAC Breda,Charles-Andréas Brym,595028,25/26,0,0,0,,[],2026-08-24
NAC Breda,Sydney van Hooijdonk,439292,25/26,0,0,0,,[],2026-08-24
NAC Breda,Terence Kongolo,152651,25/26,0,0,0,,[],2026-08-24
NAC Breda,Amine Salama,980576,25/26,0,0,0,,[],2026-08-24
