squad,comp,comp_code,date,home_away,opponent,gf,ga,score,result,status,event_id
Tondela,리그,por.1,2026-05-03,A,Casa Pia,1,0,1-0,W,completed,750527
Tondela,리그,por.1,2026-05-11,H,Moreirense,2,0,2-0,W,completed,750534
Tondela,리그,por.1,2026-05-16,A,Arouca,1,3,1-3,L,completed,750543
Vit. Guimarães,리그,por.1,2025-08-11,A,Porto,0,3,0-3,L,completed,750252
Vit. Guimarães,리그,por.1,2025-08-16,H,Estoril,3,2,3-2,W,completed,750259
Vit. Guimarães,리그,por.1,2025-08-23,A,Moreirense,0,2,0-2,L,completed,750269
Vit. Guimarães,리그,por.1,2025-08-30,H,Arouca,1,1,1-1,D,completed,750281
Vit. Guimarães,리그,por.1,2025-09-14,A,Estrela,2,0,2-0,W,completed,750282
Vit. Guimarães,리그,por.1,2025-09-20,H,Braga,1,1,1-1,D,completed,750296
Vit. Guimarães,리그,por.1,2025-09-28,A,Alverca,0,2,0-2,L,completed,750300
Vit. Guimarães,리그,por.1,2025-10-04,H,Santa Clara,2,1,2-1,W,completed,750317
Vit. Guimarães,리그,por.1,2025-10-26,A,Famalicão,0,2,0-2,L,completed,750322
Vit. Guimarães,리그,por.1,2025-11-01,H,Benfica,0,3,0-3,L,completed,750330
Vit. Guimarães,리그,por.1,2025-11-08,A,Tondela,1,0,1-0,W,completed,750343
Vit. Guimarães,리그,por.1,2025-11-28,H,AVS Futebol,4,0,4-0,W,completed,750353
Vit. Guimarães,리그,por.1,2025-12-08,H,Gil Vicente FC,0,0,0-0,D,completed,750362
Vit. Guimarães,리그,por.1,2025-12-13,A,Rio Ave,1,0,1-0,W,completed,750364
Vit. Guimarães,리그,por.1,2025-12-23,H,Sporting CP,1,4,1-4,L,completed,750372
Vit. Guimarães,리그,por.1,2025-12-28,A,Casa Pia,0,0,0-0,D,completed,750383
Vit. Guimarães,리그,por.1,2026-01-02,H,Nacional,2,1,2-1,W,completed,750390
Vit. Guimarães,리그,por.1,2026-01-18,H,Porto,0,1,0-1,L,completed,750399
Vit. Guimarães,리그,por.1,2026-01-24,A,Estoril,2,4,2-4,L,completed,750413
Vit. Guimarães,리그,por.1,2026-01-30,H,Moreirense,1,0,1-0,W,completed,750423
Vit. Guimarães,리그,por.1,2026-02-07,A,Arouca,2,3,2-3,L,completed,750434
Vit. Guimarães,리그,por.1,2026-02-14,H,Estrela,2,1,2-1,W,completed,750437
Vit. Guimarães,리그,por.1,2026-02-21,A,Braga,2,3,2-3,L,completed,750452
Vit. Guimarães,리그,por.1,2026-02-28,H,Alverca,1,1,1-1,D,completed,750456
Vit. Guimarães,리그,por.1,2026-03-08,A,Santa Clara,0,2,0-2,L,completed,750468
Vit. Guimarães,리그,por.1,2026-03-14,H,Famalicão,1,2,1-2,L,completed,750479
Vit. Guimarães,리그,por.1,2026-03-21,A,Benfica,0,3,0-3,L,completed,750481
Vit. Guimarães,리그,por.1,2026-04-03,H,Tondela,5,0,5-0,W,completed,750497
Vit. Guimarães,리그,por.1,2026-04-11,A,AVS Futebol,1,1,1-1,D,completed,750502
Vit. Guimarães,리그,por.1,2026-04-18,A,Gil Vicente FC,1,0,1-0,W,completed,750507
Vit. Guimarães,리그,por.1,2026-04-25,H,Rio Ave,2,0,2-0,W,completed,750523
Vit. Guimarães,리그,por.1,2026-05-04,A,Sporting CP,1,5,1-5,L,completed,750530
Vit. Guimarães,리그,por.1,2026-05-11,H,Casa Pia,0,1,0-1,L,completed,750535
Vit. Guimarães,리그,por.1,2026-05-16,A,Nacional,0,2,0-2,L,completed,750551
