sofascore_id,player,squad,norm_key,rating,appearances,matchesStarted,minutesPlayed,goals,expectedGoals,assists,expectedAssists,bigChancesCreated,bigChancesMissed,totalShots,shotsOnTarget,goalConversionPercentage,accuratePasses,totalPasses,accuratePassesPercentage,accurateLongBalls,totalLongBalls,accurateLongBallsPercentage,keyPasses,accurateFinalThirdPasses,accurateChippedPasses,totalChippedPasses,successfulDribbles,totalContest,successfulDribblesPercentage,totalCross,accurateCrosses,accurateCrossesPercentage,touches,possessionLost,possessionWonAttThird,ballRecovery,dispossessed,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialLost,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,tackles,tacklesWon,tacklesWonPercentage,interceptions,clearances,blockedShots,outfielderBlocks,errorLeadToGoal,errorLeadToShot,dribbledPast,fouls,wasFouled,yellowCards,redCards,saves,savesCaught,savesParried,cleanSheet,goalsConceded,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyFaced,penaltySave
1048888,Mathys Tel,Tottenham Hotspur,mathys tel,6.71,31,13,1358,4,2.44,1,2.43,5,4,35,8,11.43,278,359,77.44,13,25,52.0,30,112,10,19,39,79,49.37,93,29,31.18,787,286,10,72,38,81,43.32,16,35,31.37,97,40.76,19,11,57.89,6,12,11,2,1,0,10,19,23,1,0,0,0,0,0,23,0,0,19,4,0,0,0,0,0,0,0
1471671,Jaydee Canvot,Crystal Palace,jaydee canvot,6.84,20,14,1347,0,1.48,0,0.34,0,3,7,1,0.0,675,765,88.24,37,76,48.68,3,119,13,29,2,4,50.0,5,0,0.0,1031,120,3,54,5,48,56.47,37,19,66.07,85,60.28,39,24,61.54,12,103,0,13,1,2,19,12,7,3,0,0,0,0,4,23,0,0,22,1,0,0,0,0,0,0,0
983572,Destiny Udogie,Tottenham Hotspur,destiny udogie,6.54,20,14,1340,0,0.19,1,0.75,2,0,4,1,0.0,500,585,85.47,4,20,20.0,12,145,12,20,6,18,33.33,27,5,18.52,894,170,1,70,12,58,52.25,8,13,38.1,66,50.0,31,19,61.29,7,25,2,5,0,2,12,17,22,4,0,0,0,0,0,25,0,0,20,5,0,0,0,0,0,0,0
979232,Anthony Elanga,Newcastle United,anthony elanga,6.59,32,14,1338,0,1.67,1,1.76,2,1,17,4,0.0,344,426,80.75,8,12,66.67,15,154,6,10,13,42,30.95,82,12,14.63,731,250,3,32,18,52,44.07,13,22,37.14,65,42.48,14,11,78.57,3,6,5,0,0,0,12,8,25,0,0,0,0,0,0,28,0,0,26,2,0,0,0,0,0,0,0
911679,Ilia Gruev,Leeds United,ilia gruev,6.71,23,15,1334,0,0.47,3,0.88,2,1,7,1,0.0,523,584,89.55,19,28,67.86,11,80,21,28,6,7,85.71,15,4,26.67,748,95,4,51,5,38,48.1,14,20,41.18,52,46.02,24,12,50.0,15,19,1,6,0,0,19,16,9,3,0,0,0,0,2,23,0,0,22,1,0,0,0,0,0,0,0
599128,Rico Henry,Brentford,rico henry,6.43,25,14,1334,0,0.18,1,0.55,1,0,5,0,0.0,370,481,76.92,23,59,38.98,4,75,16,41,15,30,50.0,25,3,12.0,817,218,3,72,9,47,50.0,19,21,47.5,66,49.25,15,11,73.33,8,41,1,5,1,3,8,15,17,2,0,0,0,0,3,22,0,0,21,1,0,0,0,0,0,0,0
980634,Tino Livramento,Newcastle United,tino livramento,6.78,17,14,1328,0,0.14,1,0.95,1,0,3,0,0.0,580,653,88.82,20,34,58.82,11,206,10,15,14,32,43.75,36,9,25.0,1007,188,5,81,9,52,55.91,9,9,50.0,61,54.95,22,15,68.18,6,39,2,2,0,0,8,7,16,1,0,0,0,0,5,14,0,0,13,1,0,0,0,0,0,0,0
871886,Ao Tanaka,Leeds United,ao tanaka,6.73,28,14,1326,2,1.61,0,1.47,1,1,17,5,11.76,590,690,85.51,21,43,48.84,18,130,17,39,4,11,36.36,39,14,35.9,907,163,10,81,8,40,46.51,12,13,48.0,52,46.85,27,14,51.85,21,15,2,2,0,1,20,13,9,1,0,0,0,0,1,22,0,0,21,1,0,0,0,0,0,0,0
303638,Tyrone Mings,Aston Villa,tyrone mings,6.65,17,15,1323,0,1.37,0,0.42,1,2,9,1,0.0,842,936,89.96,37,88,42.05,5,82,19,48,2,6,33.33,4,1,25.0,1109,110,0,47,3,14,45.16,40,27,59.7,54,55.1,5,2,40.0,11,83,4,9,0,1,2,10,9,1,0,0,0,0,3,23,0,0,21,2,0,0,0,0,0,0,0
1004505,Loum Tchaouna,Burnley,loum tchaouna,6.56,29,14,1316,2,1.25,1,0.93,1,1,23,9,8.7,257,342,75.15,13,22,59.09,13,98,15,27,7,21,33.33,34,10,29.41,578,181,6,38,17,40,41.24,14,25,35.9,54,39.71,18,9,50.0,2,10,9,1,0,2,14,13,16,2,0,0,0,0,0,24,0,0,21,3,0,0,0,0,0,0,0
1546231,Joshua King,Fulham,joshua king,6.61,32,15,1310,1,2.47,2,0.65,0,3,26,11,3.85,278,348,79.89,3,8,37.5,15,110,4,10,16,37,43.24,12,0,0.0,602,169,5,59,19,73,55.73,3,19,13.64,76,49.67,27,14,51.85,3,14,5,5,1,0,8,13,30,4,0,0,0,0,0,18,0,0,17,1,0,0,0,0,0,0,0
962408,Bafodé Diakité,Bournemouth,bafode diakite,6.63,18,15,1286,0,0.02,0,0.18,0,0,1,0,0.0,659,749,87.98,34,72,47.22,3,85,14,28,0,3,0.0,1,0,0.0,922,100,2,48,1,25,62.5,35,36,49.3,60,54.05,20,15,75.0,12,83,0,5,0,1,3,8,5,1,0,0,0,0,4,27,0,0,24,3,0,0,0,0,0,0,0
1135873,Alejandro Garnacho,Chelsea,alejandro garnacho,6.79,24,14,1283,1,3.45,4,3.68,6,7,33,7,3.03,413,473,87.32,13,13,100.0,29,204,3,5,14,39,35.9,59,8,13.56,745,193,9,45,12,52,48.6,3,13,18.75,55,44.72,15,12,80.0,4,6,10,0,0,0,9,9,23,2,0,0,0,0,1,20,0,0,19,1,0,0,0,0,0,0,0
