player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,xg_p90,npxg_p90,xa_p90,kp_p90,shots_p90,xg_chain_p90,goals,assists,gk_save_pct,gk_cs_pct,team_goals_against,team_ga_per_game,team_defense_score,team_goals_for,team_gf_per_game,team_attack_score,ss_rating,pass_pct,long_ball_pct,cross_acc_pct,dribble_success_pct,tackles_won_pct,aerial_won_pct,ground_duels_won_pct,total_duels_won_pct,key_passes_per90,big_chances_created_per90,clearances_per90,blocked_shots_per90,outfielder_blocks_per90,interceptions_per90_ss,recoveries_per90,aerial_won_per90,tackles_won_per90_ss,ground_duels_won_per90,errors_per90,possession_won_att_per90,successful_dribbles_per90,final_third_passes_per90,gk_saves_per90,gk_clean_sheets,gk_high_claims_per90,gk_runs_out_per90,gk_punches_per90,gk_crosses_not_claimed,ss_appearances,ss_minutes,nationality,tm_position,tm_photo,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal
Steeven Assengue,Standard Liège,DF,20,117,0.0,0.0,0.0,0.0,0.769,0.769,3.077,2.308,2.308,0.0,300000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,46,1.15,0.5464190981432362,44,1.1,0.168958742632613,6.65,83.33,50.0,0.0,66.67,75.0,0.0,50.0,42.86,1.487603305785124,0.0,1.487603305785124,0.0,0.743801652892562,0.743801652892562,4.462809917355371,0.0,2.2314049586776856,6.694214876033057,0.0,0.0,1.487603305785124,9.669421487603303,0.0,0.0,0.0,0.0,0.0,0.0,6.0,121.0,Belgium,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,steeven assengue,2027-06-30,1165893,2026-07-07T15:51:05,2025-10-07,
Teddy Teuma,Standard Liège,"MF,FW",31,375,0.0,0.24,1.44,0.72,10.0,0.238,1.429,1.667,0.476,0.0,1800000.0,0,0.0,0.24,0.72,1.44,0,0,1,,,46,1.15,0.5464190981432362,44,1.1,0.168958742632613,6.73,79.67,59.26,23.26,37.5,57.14,50.0,44.19,44.9,2.183288409703504,0.4851752021563343,1.4555256064690028,0.7277628032345014,0.0,0.2425876010781671,6.79245283018868,0.7277628032345014,1.9407008086253368,4.609164420485175,0.2425876010781671,1.4555256064690028,0.7277628032345014,16.01078167115903,0.0,0.0,0.0,0.0,0.0,0.0,9.0,371.0,Malta,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/409153-1723821029.png?lm=1,teddy teuma,,,,,
Thomas Henry,Standard Liège,FW,30,1356,0.13,0.13,1.06,0.4,0.066,0.132,0.397,2.252,2.848,0.464,500000.0,0,0.13,0.13,0.39,1.06,0,2,2,,,46,1.15,0.5464190981432362,44,1.1,0.168958742632613,6.47,61.17,61.9,0.0,26.67,83.33,50.46,40.15,44.81,0.6617647058823529,0.1323529411764706,1.1911764705882353,0.1985294117647059,0.3308823529411764,0.0661764705882353,2.117647058823529,3.639705882352941,0.3308823529411764,3.5073529411764706,0.0,0.3970588235294118,0.2647058823529412,4.235294117647059,0.0,2.0,0.0,0.0,0.0,0.0,21.0,1360.0,France,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/412513-1663671645.jpg?lm=1,thomas henry,2027-06-30,412513,2026-07-07T15:51:05,2025-07-03,
Timothée Nkada,Standard Liège,FW,26,1245,0.22,0.07,1.81,0.72,0.652,0.072,0.435,0.58,0.797,0.87,2000000.0,0,0.22,0.07,0.21,1.81,0,3,1,,,46,1.15,0.5464190981432362,44,1.1,0.168958742632613,6.42,62.27,25.0,0.0,32.0,62.5,25.0,33.33,29.17,0.2903225806451612,0.0725806451612903,0.943548387096774,0.7258064516129031,0.0725806451612903,0.0725806451612903,2.32258064516129,1.5241935483870968,0.3629032258064515,2.032258064516129,0.0,0.7258064516129031,0.5806451612903225,4.282258064516129,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1240.0,France,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/522788-1595963749.jpg?lm=1,timothee nkada,,,,,
Tobias Mohr,Standard Liège,"DF,MF",29,2286,0.08,0.08,0.98,0.2,6.181,1.339,1.142,0.669,0.433,0.118,800000.0,0,0.08,0.08,0.24,0.98,0,2,2,,,46,1.15,0.5464190981432362,44,1.1,0.168958742632613,6.91,73.82,46.24,31.82,54.05,58.0,47.69,53.42,51.66,1.7142857142857142,0.3116883116883117,3.3506493506493507,0.3896103896103896,0.3896103896103896,1.12987012987013,4.090909090909091,1.2077922077922076,1.12987012987013,3.038961038961039,0.0,0.2727272727272727,0.7792207792207791,8.571428571428571,0.0,4.0,0.0,0.0,0.0,0.0,38.0,2310.0,Germany,Left Midfield,https://img.a.transfermarkt.technology/portrait/medium/153661-1657108199.jpg?lm=1,tobias mohr,2028-06-30,153661,2026-07-07T15:51:05,2025-07-01,
Adem Zorgane,Union SG,MF,25,2963,0.12,0.12,0.85,0.36,1.854,0.912,1.398,1.368,0.182,0.152,12000000.0,0,0.12,0.12,0.36,0.85,0,4,4,,,27,0.675,1.0,66,1.65,0.5579567779960707,7.04,85.14,57.75,21.31,51.35,65.63,48.28,42.11,43.45,1.2129380053908356,0.2122641509433962,0.6671159029649596,0.1819407008086253,0.1819407008086253,0.9400269541778976,5.943396226415095,0.849056603773585,1.2735849056603774,2.6684636118598384,0.0303234501347708,0.6367924528301887,0.5761455525606469,17.34501347708895,0.0,12.0,0.0,0.0,0.0,0.0,37.0,2968.0,Algeria,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/592403-1772107021.jpg?lm=1,adem zorgane,2029-06-30,592403,2026-07-07T15:50:41,2025-07-01,
Alessio Castro-Montes,Union SG,MF,28,144,0.0,0.0,0.62,0.0,1.875,0.625,1.25,1.875,1.25,0.625,2500000.0,0,0.0,0.0,0.0,0.62,0,0,0,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.56,73.21,100.0,0.0,0.0,25.0,66.67,35.29,40.0,0.6040268456375839,0.0,2.416107382550336,0.0,0.0,1.2080536912751678,3.624161073825504,1.2080536912751678,0.6040268456375839,3.624161073825504,0.0,0.6040268456375839,0.0,10.268456375838928,0.0,0.0,0.0,0.0,0.0,0.0,5.0,149.0,Belgium,Right Midfield,https://img.a.transfermarkt.technology/portrait/medium/340166-1714468225.png?lm=1,alessio castro-montes,,,,,
Anan Khalaili,Union SG,MF,20,3087,0.09,0.15,1.11,0.38,3.324,1.312,1.312,0.671,0.292,0.175,23000000.0,0,0.09,0.15,0.4499999999999999,1.11,0,3,5,,,27,0.675,1.0,66,1.65,0.5579567779960707,7.22,79.27,58.9,27.19,51.58,68.12,67.42,49.42,54.02,1.8005808325266217,0.4065827686350436,2.468538238141336,0.31945788964182,0.1742497579864472,1.2197483059051308,5.779283639883834,1.7424975798644726,1.3649564375605034,3.7173281703775416,0.0290416263310745,0.63891577928364,1.4230396902226523,11.44240077444337,0.0,10.0,0.0,0.0,0.0,0.0,38.0,3099.0,Israel,Right Midfield,https://img.a.transfermarkt.technology/portrait/medium/945021-1772107050.jpg?lm=1,anan khalaili,2028-06-30,945021,2026-07-07T15:50:41,2024-07-01,
Anouar Ait El Hadj,Union SG,"MF,FW",23,2635,0.07,0.17,1.47,0.48,3.891,0.41,0.512,0.512,0.853,0.205,5000000.0,0,0.07,0.17,0.51,1.47,0,2,5,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.9,84.55,59.77,42.98,32.5,44.83,30.0,48.55,47.3,2.097744360902256,0.3383458646616541,0.5075187969924811,0.2706766917293233,0.0,0.5413533834586466,3.518796992481203,0.1015037593984962,0.4398496240601504,2.2669172932330826,0.0,0.5075187969924811,0.4398496240601504,11.774436090225564,0.0,6.0,0.0,0.0,0.0,0.0,38.0,2660.0,Belgium,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/486039-1772107085.jpg?lm=1,anouar ait el hadj,2028-06-30,486039,2026-07-07T15:50:41,2024-07-13,
Besfort Zeneli,Union SG,"MF,FW",22,766,0.35,0.7,1.88,0.94,6.588,0.471,0.471,0.824,1.059,0.0,6000000.0,0,0.35,0.7,2.1,1.88,0,3,6,,,27,0.675,1.0,66,1.65,0.5579567779960707,7.13,76.76,58.33,42.37,50.0,75.0,55.56,48.98,50.0,2.558139534883721,0.9302325581395348,0.0,0.5813953488372093,0.2325581395348837,0.3488372093023256,2.906976744186047,0.5813953488372093,0.6976744186046512,2.7906976744186047,0.1162790697674418,0.3488372093023256,0.813953488372093,11.74418604651163,0.0,0.0,0.0,0.0,0.0,0.0,15.0,774.0,Sweden,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/715653-1772107822.jpg?lm=1,besfort zeneli,2030-06-30,715653,2026-07-07T15:50:41,2026-01-13,
Charles Vanhoutte,Union SG,MF,26,450,0.0,0.2,0.4,0.2,8.2,0.6,2.2,1.0,0.2,0.0,7000000.0,0,0.0,0.2,0.6000000000000001,0.4,0,0,1,,,27,0.675,1.0,66,1.65,0.5579567779960707,7.36,82.76,54.84,41.46,100.0,66.67,27.27,55.0,49.02,2.4,0.2,1.2,0.0,0.0,0.8,6.6,0.6,2.4,4.4,0.0,1.2,0.4,16.6,0.0,3.0,0.0,0.0,0.0,0.0,5.0,450.0,Belgium,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/569845-1757513060.jpg?lm=1,charles vanhoutte,,,,,
Christian Burgess,Union SG,DF,33,3146,0.06,0.09,0.63,0.26,0.057,1.2,0.857,0.971,0.629,0.0,1800000.0,0,0.06,0.09,0.27,0.63,0,2,3,,,27,0.675,1.0,66,1.65,0.5579567779960707,7.31,85.39,56.44,0.0,100.0,56.6,61.23,62.5,61.67,0.3717826501429933,0.0571973307912297,7.721639656816015,0.1715919923736892,0.657769304099142,1.1439466158245948,3.5748331744518587,3.975214489990467,0.8579599618684461,2.144899904671115,0.0571973307912297,0.0,0.0285986653956148,4.375595805529075,0.0,15.0,0.0,0.0,0.0,0.0,35.0,3147.0,England,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/244221-1772107115.jpg?lm=1,christian burgess,,,,,
Cristian Makate,Union SG,FW,22,48,0.0,0.0,3.75,3.75,0.0,0.0,0.0,2.0,0.0,0.0,200000.0,0,0.0,0.0,0.0,3.75,0,0,0,,,27,0.675,1.0,66,1.65,0.5579567779960707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/707546-1772797266.jpg?lm=1,cristian makate,2029-06-30,707546,2026-07-07T15:50:41,2025-07-01,
Fedde Leysen,Union SG,DF,22,1877,0.05,0.05,0.53,0.19,0.383,1.196,1.34,1.627,0.287,0.048,3500000.0,0,0.05,0.05,0.15,0.53,0,1,1,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.98,85.76,51.64,25.0,0.0,68.29,56.41,46.08,50.56,0.3835908364411295,0.0,4.651038891848695,0.0479488545551411,0.3356419818859883,1.006925945657965,4.123601491742142,2.109749600426212,1.3425679275439533,2.253596164091636,0.0,0.1917954182205647,0.0,6.712839637719766,0.0,9.0,0.0,0.0,0.0,0.0,27.0,1877.0,Belgium,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/660746-1772107142.jpg?lm=1,fedde leysen,2029-06-30,660746,2026-07-07T15:50:41,2023-07-01,
Guilherme Smith,Union SG,"MF,FW",22,1533,0.23,0.12,1.23,0.41,3.588,1.118,1.353,1.0,1.353,0.353,4000000.0,0,0.23,0.12,0.36,1.23,0,4,2,,,27,0.675,1.0,66,1.65,0.5579567779960707,7.08,79.79,61.11,19.67,43.75,66.67,28.57,50.0,49.14,0.8732212160413972,0.2328589909443726,0.8732212160413972,0.4657179818887452,0.0582147477360931,1.1060802069857698,5.239327296248384,0.1164294954721863,1.2807244501940491,4.890038809831824,0.0582147477360931,0.815006468305304,1.630012936610608,7.451487710219923,0.0,3.0,0.0,0.0,0.0,0.0,22.0,1546.0,Brazil,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/949337-1772107686.jpg?lm=1,guilherme smith,2030-06-30,949337,2026-07-07T15:50:41,2025-08-12,
Guillaume François,Union SG,"DF,FW",35,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333,0.0,0.0,150000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.3,78.57,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,0.0,0.0,0.0,4.090909090909091,0.0,0.0,20.454545454545457,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,Belgium,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/72736-1772107206.jpg?lm=1,guillaume francois,,,,,
Ivan Pavlic,Union SG,MF,23,74,0.0,0.0,1.22,0.0,1.25,0.0,0.0,3.75,2.5,0.0,400000.0,0,0.0,0.0,0.0,1.22,0,0,0,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.5,73.33,50.0,0.0,0.0,0.0,50.0,20.0,25.0,0.0,0.0,1.168831168831169,0.0,1.168831168831169,0.0,4.675324675324676,1.168831168831169,0.0,2.337662337662338,0.0,0.0,0.0,18.701298701298704,0.0,0.0,0.0,0.0,0.0,0.0,9.0,77.0,Belgium,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/719383-1772107721.jpg?lm=1,ivan pavlic,2029-06-30,719383,2026-07-07T15:50:41,2025-09-03,
Kamiel Van De Perre,Union SG,MF,21,2201,0.0,0.12,0.45,0.0,0.327,1.837,2.286,1.633,1.469,0.0,8000000.0,0,0.0,0.12,0.36,0.45,0,0,3,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.88,81.34,48.91,12.5,48.0,61.9,51.85,56.65,55.75,0.3658536585365853,0.040650406504065,1.7479674796747966,0.2032520325203252,0.3252032520325203,1.7886178861788615,6.382113821138211,1.1382113821138211,2.113821138211382,5.365853658536585,0.0,0.3252032520325203,0.4878048780487805,7.357723577235772,0.0,7.0,0.0,0.0,0.0,0.0,30.0,2214.0,Belgium,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/655021-1772107237.jpg?lm=1,kamiel van de perre,2029-06-30,655021,2026-07-07T15:50:41,2024-07-01,
Kevin Mac Allister,Union SG,DF,27,2926,0.03,0.03,0.68,0.15,0.369,1.538,2.154,1.477,1.077,0.092,12000000.0,0,0.03,0.03,0.09,0.68,0,1,1,,,27,0.675,1.0,66,1.65,0.5579567779960707,7.14,84.03,50.28,33.33,50.0,60.71,59.85,59.92,59.9,0.3993174061433447,0.1228668941979522,4.361774744027303,0.1228668941979522,0.3993174061433447,1.627986348122867,3.62457337883959,2.426621160409556,2.088737201365188,4.73037542662116,0.0614334470989761,0.2457337883959044,0.2764505119453925,9.737201365187714,0.0,15.0,0.0,0.0,0.0,0.0,34.0,2930.0,Argentina,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/428920-1772107267.jpg?lm=1,kevin mac allister,2027-06-30,428920,2026-07-07T15:50:41,2023-07-12,
Kevin Rodríguez,Union SG,FW,25,1817,0.5,0.1,3.86,1.54,0.297,0.248,0.594,1.584,2.228,0.495,6000000.0,0,0.5,0.1,0.3,3.86,0,10,2,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.69,68.72,50.0,0.0,45.24,68.42,39.47,41.75,40.75,0.9369863013698628,0.1972602739726027,0.6904109589041095,1.0356164383561643,0.147945205479452,0.2465753424657534,3.7972602739726025,2.958904109589041,0.6410958904109588,3.994520547945205,0.0,1.3315068493150684,0.9369863013698628,6.50958904109589,0.0,2.0,0.0,0.0,0.0,0.0,31.0,1825.0,Ecuador,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/684159-1772107309.jpg?lm=1,kevin rodriguez,2027-06-30,684159,2026-07-07T15:50:41,2023-09-01,
Kjell Scherpen,Union SG,GK,25,2835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0,0.0,0.0,0.0,0.0,0,0,0,74.7,53.1,27,0.675,1.0,66,1.65,0.5579567779960707,7.18,72.71,44.07,0.0,0.0,100.0,100.0,100.0,100.0,0.0317460317460317,0.0317460317460317,0.9206349206349206,0.0,0.0,0.0,6.253968253968254,0.2857142857142857,0.0317460317460317,0.0952380952380952,0.0634920634920634,0.0,0.0,1.5873015873015872,1.9047619047619049,16.0,0.6031746031746031,0.1904761904761904,0.5714285714285714,0.0,32.0,2835.0,Netherlands,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/463527-1772107351.jpg?lm=1,kjell scherpen,2028-06-30,463527,2026-07-07T15:50:41,2025-07-24,
Louis Patris,Union SG,MF,24,933,0.0,0.1,0.87,0.39,3.846,1.827,1.731,1.058,0.865,0.288,2500000.0,0,0.0,0.1,0.3,0.87,0,0,1,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.89,69.26,24.36,23.33,52.38,52.63,71.43,56.74,60.11,1.6758620689655173,0.1862068965517241,2.6689655172413795,0.1862068965517241,0.1241379310344827,1.6758620689655173,4.158620689655173,1.862068965517241,1.862068965517241,4.965517241379311,0.0,0.4344827586206897,0.6827586206896552,7.758620689655173,0.0,4.0,0.0,0.0,0.0,0.0,34.0,1450.0,Belgium,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/502247-1772107757.jpg?lm=1,louis patris,2029-06-30,502247,2026-07-07T15:50:41,2025-09-02,
Mamadou Thierno Barry,Union SG,DF,20,67,0.0,0.0,1.34,0.0,0.0,4.286,2.857,1.429,1.429,0.0,1200000.0,0,0.0,0.0,0.0,1.34,0,0,0,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.9,72.73,0.0,0.0,0.0,66.67,71.43,80.0,75.0,0.0,0.0,6.716417910447761,0.0,0.0,4.029850746268656,2.686567164179104,6.716417910447761,2.686567164179104,5.3731343283582085,0.0,0.0,0.0,4.029850746268656,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67.0,Senegal,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/1250976-1772107379.jpg?lm=1,mamadou thierno barry,2029-06-30,1250976,2026-07-07T15:50:41,2025-01-27,
Marc Giger,Union SG,"MF,FW",21,480,0.56,0.19,2.81,1.5,1.132,0.377,1.321,3.019,0.755,0.189,800000.0,0,0.56,0.19,0.5700000000000001,2.81,0,3,1,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.67,80.29,100.0,33.33,50.0,50.0,47.83,36.92,39.77,1.26,0.18,0.18,0.54,0.0,0.36,3.78,1.98,1.08,4.32,0.0,0.9,1.44,10.08,0.0,0.0,0.0,0.0,0.0,0.0,16.0,500.0,Switzerland,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/659317-1772107416.jpg?lm=1,marc giger,2029-06-30,659317,2026-07-07T15:50:41,2025-01-31,
Massire Sylla,Union SG,DF,20,92,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,800000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.9,88.33,54.55,0.0,0.0,60.0,100.0,85.71,88.89,0.0,0.0,14.257425742574258,0.0,0.0,2.6732673267326734,6.237623762376238,1.7821782178217822,2.6732673267326734,5.346534653465347,0.0,0.0,0.0,0.8910891089108911,0.0,1.0,0.0,0.0,0.0,0.0,3.0,101.0,Senegal,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/1256870-1772107889.jpg?lm=1,massire sylla,2030-06-30,1256870,2026-07-07T15:50:41,2026-01-13,
Mateo Biondic,Union SG,"FW,MF",22,756,0.48,0.24,3.21,1.79,0.833,0.238,0.119,2.262,0.714,0.238,2000000.0,0,0.48,0.24,0.72,3.21,0,4,2,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.76,68.29,50.0,16.67,47.06,40.0,46.15,32.76,39.09,1.050583657587549,0.1167315175097276,0.5836575875486382,0.7003891050583658,0.0,0.3501945525291829,2.801556420233464,2.801556420233464,0.2334630350194552,2.217898832684825,0.0,0.933852140077821,0.933852140077821,5.369649805447471,0.0,1.0,0.0,0.0,0.0,0.0,15.0,771.0,Germany,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/810285-1778592422.jpg?lm=1,mateo biondic,2030-06-30,810285,2026-07-07T15:50:41,2026-01-03,
Mathias Rasmussen,Union SG,MF,27,714,0.25,0.13,1.26,0.38,3.544,2.025,1.772,0.886,1.266,0.0,2000000.0,0,0.25,0.13,0.39,1.26,0,2,1,,,27,0.675,1.0,66,1.65,0.5579567779960707,7.13,80.62,55.77,51.85,70.0,64.0,60.0,63.64,62.64,2.5,0.375,1.75,0.5,0.375,1.75,6.0,1.875,2.0,5.25,0.0,0.375,0.875,10.75,0.0,2.0,0.0,0.0,0.0,0.0,16.0,720.0,Norway,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/268327-1714468559.png?lm=1,mathias rasmussen,,,,,
Mohammed Fuseini,Union SG,"FW,MF",23,594,0.15,0.0,2.42,0.76,0.909,0.0,0.303,0.909,1.364,1.364,2500000.0,0,0.15,0.0,0.0,2.42,0,1,0,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.4,76.53,80.0,50.0,11.76,25.0,30.0,25.0,26.32,1.6527545909849748,0.4507512520868113,0.0,1.0517529215358932,0.0,0.0,2.404006677796327,0.9015025041736228,0.1502504173622704,2.1035058430717863,0.0,0.6010016694490817,0.3005008347245408,6.76126878130217,0.0,0.0,0.0,0.0,0.0,0.0,21.0,599.0,Ghana,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/979410-1772107449.jpg?lm=1,mohammed fuseini,2028-06-30,979410,2026-07-07T15:50:41,2024-07-02,
Ousseynou Niang,Union SG,MF,23,1609,0.11,0.17,1.23,0.34,3.408,0.391,1.117,0.894,2.235,0.447,6000000.0,0,0.11,0.17,0.51,1.23,0,2,3,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.87,81.1,44.68,14.29,37.04,68.97,50.0,51.45,51.38,0.5562422744128553,0.111248454882571,0.8899876390605685,0.2781211372064276,0.0556242274412855,0.3337453646477132,5.784919653893696,0.2224969097651421,1.112484548825711,4.950556242274413,0.0,0.723114956736712,1.112484548825711,7.453646477132262,0.0,3.0,0.0,0.0,0.0,0.0,27.0,1618.0,Senegal,Left Midfield,https://img.a.transfermarkt.technology/portrait/medium/509463-1772107485.jpg?lm=1,ousseynou niang,2028-06-30,509463,2026-07-07T15:50:41,2024-09-04,
Promise David,Union SG,FW,24,1489,0.54,0.06,4.23,1.57,0.182,0.182,0.121,1.758,1.091,1.455,17000000.0,0,0.54,0.06,0.18,4.23,0,9,1,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.68,57.09,52.38,0.0,27.27,75.0,52.17,28.26,41.55,0.7836570663094441,0.1205626255860683,1.3261888814467515,0.7836570663094441,0.0,0.2411252511721366,2.89350301406564,3.6168787675820497,0.1808439383791024,1.5673141326188882,0.0,1.0247823174815809,0.3616878767582049,4.822505023442733,0.0,3.0,0.0,0.0,0.0,0.0,24.0,1493.0,Canada,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/888785-1772107518.jpg?lm=1,promise david,2029-06-30,888785,2026-07-07T15:50:41,2024-07-02,
Raul Florucz,Union SG,"FW,MF",24,1207,0.37,0.22,3.5,1.12,1.791,0.373,0.821,1.045,0.896,0.448,4000000.0,0,0.37,0.22,0.66,3.5,0,5,3,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.78,70.22,50.0,39.29,31.11,64.71,18.75,34.68,32.86,1.3344316309719937,0.2224052718286655,0.2965403624382207,1.2602965403624382,0.0,0.2965403624382207,3.113673805601318,0.2224052718286655,0.8154859967051071,3.187808896210873,0.0,0.9637561779242174,1.037891268533773,7.710049423393739,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1214.0,Austria,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/449444-1772107593.jpg?lm=1,raul florucz,2029-06-30,449444,2026-07-07T15:50:41,2025-07-01,
Rob Schoofs,Union SG,MF,31,1474,0.12,0.37,1.77,0.31,4.085,0.915,0.793,1.28,0.549,0.061,2000000.0,0,0.12,0.37,1.11,1.77,0,2,6,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.89,80.92,48.39,44.59,53.85,55.56,36.11,43.59,41.83,2.3248882265275705,0.4023845007451564,1.5201192250372575,0.5812220566318926,0.044709388971684,0.9388971684053652,5.275707898658718,0.5812220566318926,0.6706408345752608,2.2801788375558867,0.1341281669150521,0.5365126676602087,0.3129657228017883,13.144560357675113,0.0,6.0,0.0,0.0,0.0,0.0,36.0,2013.0,Belgium,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/157396-1772107788.jpg?lm=1,rob schoofs,2028-06-30,157396,2026-07-07T15:50:41,2025-09-01,
Ross Sykes,Union SG,DF,26,2625,0.17,0.0,1.92,0.79,0.411,1.849,0.616,1.199,0.788,0.068,4500000.0,0,0.17,0.0,0.0,1.92,0,5,0,,,27,0.675,1.0,66,1.65,0.5579567779960707,7.28,80.37,42.86,30.77,75.0,42.5,73.97,57.5,66.54,0.7189045264359072,0.102700646633701,5.545834918219855,0.205401293267402,0.4108025865348041,1.6432103461392165,3.799923925446938,3.6972232788132366,0.5819703309243058,2.362114872575124,0.102700646633701,0.1369341955116013,0.205401293267402,7.702548497527577,0.0,13.0,0.0,0.0,0.0,0.0,32.0,2629.0,England,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/450958-1772107622.jpg?lm=1,ross sykes,2027-06-30,450958,2026-07-07T15:50:41,2022-07-01,
Sekou Keita,Union SG,FW,19,8,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,0,0.0,0.0,0.0,11.25,0,0,0,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Belgium,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/1229890-1780037709.jpg?lm=1,sekou keita,,,,,
Sofiane Boufal,Union SG,"FW,MF",31,178,0.0,0.51,4.04,1.01,3.0,0.0,2.5,3.0,3.5,0.5,1800000.0,0,0.0,0.51,1.53,4.04,0,0,1,,,27,0.675,1.0,66,1.65,0.5579567779960707,6.83,82.14,57.14,16.67,80.0,50.0,33.33,63.33,60.61,3.016759776536313,1.5083798882681565,1.5083798882681565,1.5083798882681565,0.0,0.0,4.5251396648044695,0.5027932960893855,1.005586592178771,9.553072625698324,0.0,0.5027932960893855,4.022346368715084,16.089385474860336,0.0,0.0,0.0,0.0,0.0,0.0,9.0,179.0,Morocco,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/232271-1668757196.jpg?lm=1,sofiane boufal,,,,,
Vic Chambaere,Union SG,GK,22,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0,0.0,0.0,0.0,0.0,0,0,0,66.7,37.5,27,0.675,1.0,66,1.65,0.5579567779960707,6.73,64.17,35.58,0.0,0.0,0.0,100.0,50.0,66.67,0.1176470588235294,0.0,0.8235294117647058,0.0,0.0,0.0,6.588235294117647,0.1176470588235294,0.0,0.1176470588235294,0.0,0.0,0.0,1.2941176470588236,1.6470588235294117,2.0,0.1176470588235294,0.2352941176470588,0.5882352941176471,0.0,9.0,765.0,Belgium,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/565429-1772107651.jpg?lm=1,vic chambaere,2027-06-30,565429,2026-07-07T15:50:41,2024-07-01,
