norm_key,name,team,n_points,gw,gh,grid
lucas perri,Lucas Perri,Leeds United,456,12,8,0 3 0 4 0 0 0 0 0 0 0 0 3 3 5 0 0 0 0 0 0 0 0 0 18 16 8 4 1 0 0 0 0 0 1 0 77 83 51 14 0 0 0 0 0 0 0 0 100 83 34 13 1 0 0 0 0 0 0 0 18 22 10 5 0 0 0 0 0 0 0 0 1 4 3 3 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0
ismaila sarr,Ismaïla Sarr,Crystal Palace,987,12,8,15 24 12 73 88 52 42 64 85 64 48 21 3 18 21 42 88 45 61 55 55 52 52 42 15 21 9 42 42 64 76 82 100 64 88 42 27 21 18 33 21 39 42 45 73 39 39 48 21 21 15 15 36 45 21 12 61 30 36 30 6 3 18 12 15 18 21 27 30 33 9 6 0 0 0 15 9 15 18 24 24 9 15 0 0 0 6 15 15 3 18 15 6 6 12 3
jean-philippe mateta,Jean-Philippe Mateta,Crystal Palace,816,12,8,3 3 0 11 14 6 6 14 29 14 11 9 0 0 3 14 20 17 46 40 46 17 14 6 11 6 0 9 29 37 63 74 100 43 31 17 43 37 3 14 17 57 51 54 74 37 57 46 54 29 3 31 17 49 69 46 66 34 54 43 0 6 3 17 40 26 37 54 51 34 17 14 3 0 0 11 14 20 26 31 26 3 14 11 0 0 3 9 9 17 9 14 11 9 37 6
brennan johnson,Brennan Johnson,Crystal Palace,745,12,8,20 35 25 40 60 55 70 100 95 75 95 20 15 20 15 70 30 35 30 55 60 70 80 40 25 45 20 45 45 40 50 40 40 60 75 25 5 25 10 25 5 30 40 30 40 25 35 10 20 25 15 25 20 35 50 35 75 30 25 15 10 15 20 35 35 20 55 35 55 40 55 40 5 10 15 30 55 35 40 35 60 35 75 40 15 15 25 35 45 45 75 45 55 80 30 40
jorgen strand larsen,Jørgen Strand Larsen,Crystal Palace,1007,12,8,0 3 0 18 26 31 28 13 41 5 8 5 0 0 0 8 21 26 49 56 54 15 15 15 8 10 0 13 28 46 82 74 100 49 46 18 28 21 5 10 18 38 36 44 49 26 82 36 56 28 10 8 15 23 54 41 69 49 56 15 3 8 8 18 38 46 44 87 38 33 26 10 0 0 3 13 41 33 54 51 44 18 8 8 0 3 5 23 44 41 23 28 26 8 18 5
yeremy pino,Yéremy Pino,Crystal Palace,1250,12,8,0 0 5 7 15 17 7 20 10 22 10 5 2 5 5 2 12 10 5 41 46 24 12 2 0 7 12 10 24 37 24 46 54 37 15 7 0 20 10 17 15 37 37 39 44 32 32 2 0 20 7 61 37 59 29 71 100 49 59 20 0 17 34 61 90 39 56 54 88 61 27 32 2 5 29 83 71 61 61 68 95 73 41 24 7 10 41 90 80 37 49 68 71 39 29 2
eddie nketiah,Eddie Nketiah,Crystal Palace,270,12,8,0 20 0 40 90 30 0 30 20 20 40 0 0 10 10 10 40 30 30 80 50 0 30 10 10 30 10 30 0 0 10 40 40 10 30 0 10 10 20 20 20 50 40 40 10 20 20 30 10 0 40 40 40 40 20 40 100 30 70 40 0 10 20 60 20 40 50 60 40 70 50 10 0 0 0 30 70 20 30 50 80 20 50 0 0 0 10 60 80 50 20 40 50 20 20 10
rio cardines,Rio Cardines,Crystal Palace,65,12,8,0 0 0 14 14 43 57 43 14 43 14 0 0 0 0 0 0 0 0 29 14 14 14 0 0 0 0 29 0 0 0 0 14 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 14 14 14 57 0 0 0 0 71 14 0 0 0 14 29 100 0 0 57 29 14 43 29 14
daniel munoz,Daniel Muñoz,Crystal Palace,1257,12,8,29 62 54 100 88 69 83 100 76 74 50 15 25 24 40 54 43 44 38 35 39 33 44 17 28 36 32 32 19 12 15 24 15 7 22 29 26 14 8 7 8 4 4 1 4 6 19 8 14 7 1 1 3 1 1 3 7 1 3 7 7 3 0 0 6 1 1 1 1 1 3 3 10 6 0 3 0 1 1 1 3 0 0 0 1 6 0 4 0 0 3 3 1 0 3 1
adam wharton,Adam Wharton,Crystal Palace,1583,12,8,2 8 13 25 13 17 17 28 28 22 10 2 2 15 23 53 70 35 60 83 65 28 20 5 7 17 28 100 97 73 97 80 78 27 13 3 8 28 25 58 63 78 73 57 65 32 12 3 7 18 17 62 63 40 53 45 48 18 7 2 3 5 20 50 38 35 50 48 33 17 3 3 2 3 7 23 17 17 13 25 17 7 8 0 0 8 0 5 3 0 3 12 8 5 0 0
jefferson lerma,Jefferson Lerma,Crystal Palace,1263,12,8,5 8 35 46 46 38 38 19 19 32 19 22 11 27 30 73 32 41 30 41 16 0 5 3 14 30 54 100 78 65 65 54 35 16 35 11 16 43 8 78 68 43 35 41 32 22 22 16 51 27 32 51 68 59 51 54 43 11 43 24 11 32 24 73 84 59 97 78 46 16 16 11 22 27 30 81 65 35 43 51 43 8 0 0 22 14 19 65 54 24 16 43 30 27 11 3
borna sosa,Borna Sosa,Crystal Palace,80,12,8,0 0 14 29 0 0 14 0 29 0 0 14 0 0 14 0 14 0 0 14 29 0 14 0 0 0 29 14 0 0 14 0 0 29 14 0 0 14 14 14 0 0 14 14 0 0 0 14 14 0 0 0 0 14 0 0 0 0 0 0 14 0 14 0 29 0 0 14 14 0 14 0 0 29 0 0 0 0 0 43 14 29 14 0 14 29 29 14 71 100 57 100 71 14 0 14
tyrick mitchell,Tyrick Mitchell,Crystal Palace,1568,12,8,2 6 0 5 5 1 1 1 1 0 0 0 0 2 3 5 2 3 2 1 2 0 0 0 0 6 2 2 5 3 5 7 7 2 0 0 8 8 2 5 2 3 1 8 3 0 0 0 32 39 6 11 5 11 15 7 7 5 7 13 21 38 29 24 23 15 16 23 17 9 28 18 29 39 37 61 41 29 37 28 39 47 38 37 31 57 68 100 87 70 82 84 70 78 47 24
romain esse,Romain Esse,Crystal Palace,49,12,8,0 50 0 25 25 75 25 100 50 50 0 0 0 0 0 25 25 25 0 0 0 0 25 25 0 0 0 0 0 25 0 0 50 0 50 25 0 0 0 25 0 0 0 25 25 0 0 0 0 0 0 0 0 25 0 0 25 25 0 0 0 0 0 0 50 0 25 0 0 25 50 0 0 0 0 0 25 25 0 0 50 25 0 0 0 0 0 0 0 25 25 50 25 0 0 0
will hughes,Will Hughes,Crystal Palace,975,12,8,3 3 13 30 17 23 27 33 30 27 13 10 7 3 0 33 27 23 43 67 47 20 23 0 10 7 30 83 90 83 60 100 80 20 20 10 3 43 27 47 57 60 67 80 30 43 20 0 10 40 43 77 67 57 67 33 50 33 13 3 13 27 33 87 73 50 80 73 53 20 13 7 0 10 20 60 37 47 27 87 50 33 13 7 3 7 7 40 17 33 33 33 37 17 7 10
justin devenny,Justin Devenny,Crystal Palace,522,12,8,0 19 37 67 63 48 48 100 93 67 26 7 7 26 22 19 37 22 26 44 48 19 19 19 4 4 26 44 7 22 41 15 30 26 19 7 0 0 7 4 11 7 41 19 19 26 33 11 7 4 4 7 11 7 33 4 37 4 37 7 0 15 7 7 15 26 26 33 15 11 0 19 0 7 4 15 19 11 11 19 26 11 0 0 0 22 7 22 30 11 22 22 11 11 7 4
chadi riad,Chadi Riad,Crystal Palace,464,12,8,3 0 0 0 0 0 0 0 0 0 0 0 7 0 3 0 0 0 3 0 0 0 0 0 0 7 10 10 0 0 3 0 0 0 10 3 17 7 7 17 10 0 3 3 3 0 20 0 33 20 7 40 27 47 20 20 10 0 7 0 10 27 60 93 87 53 60 40 20 7 3 3 13 30 37 100 77 53 57 53 33 3 0 0 17 27 33 70 23 10 27 23 17 3 0 0
maxence lacroix,Maxence Lacroix,Crystal Palace,1858,12,8,16 11 11 19 14 4 10 9 0 1 2 2 21 22 31 28 15 11 11 5 4 0 4 2 48 56 70 81 72 41 26 12 2 2 31 9 57 68 62 96 76 71 56 21 11 0 11 14 39 57 49 100 72 78 57 28 14 0 15 25 28 35 55 68 46 29 28 10 1 2 11 6 21 21 30 31 22 8 10 6 1 0 1 4 6 15 10 9 5 4 5 5 1 1 0 0
chris richards,Chris Richards,Crystal Palace,1753,12,8,21 38 54 63 53 39 51 51 30 22 20 4 30 45 72 88 76 53 62 42 24 9 3 7 41 49 70 100 80 49 46 36 14 7 9 4 42 38 32 51 37 24 22 18 4 4 13 16 42 32 30 41 21 14 8 5 4 1 12 12 14 22 25 28 16 14 11 3 3 1 8 11 13 8 11 17 9 4 8 7 1 4 4 3 4 12 4 5 0 3 7 8 9 11 11 5
jaydee canvot,Jaydee Canvot,Crystal Palace,1057,12,8,20 34 24 46 49 34 51 54 20 7 2 0 20 27 27 68 71 44 39 59 22 7 2 0 22 10 39 51 24 20 12 20 12 0 0 2 29 29 10 27 12 12 12 2 10 2 5 7 83 44 15 32 15 15 10 2 12 5 7 20 44 41 54 56 66 34 22 39 22 12 12 2 34 34 61 93 100 44 59 56 24 12 0 0 37 46 39 39 44 29 22 29 7 7 0 0
nathaniel clyne,Nathaniel Clyne,Crystal Palace,322,12,8,27 23 58 92 85 35 73 73 100 58 54 8 8 19 19 27 31 15 19 19 38 15 23 23 19 4 31 27 19 27 0 12 12 15 12 12 8 15 0 15 0 4 4 4 0 0 12 4 8 8 0 4 0 4 0 0 4 0 0 0 0 4 0 0 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dean henderson,Dean Henderson,Crystal Palace,773,12,8,2 2 1 2 0 0 0 0 0 0 0 0 5 18 8 1 0 1 0 0 0 0 0 0 45 49 32 24 3 0 0 0 0 0 0 0 95 90 48 39 7 3 0 0 0 0 0 0 97 100 39 28 0 1 1 0 0 0 0 0 40 40 10 11 2 1 0 0 0 0 0 0 6 8 5 2 1 0 0 0 0 0 0 1 0 5 2 2 0 0 0 0 0 0 0 0
walter benitez,Walter Benítez,Crystal Palace,39,12,8,0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 13 13 13 0 0 0 0 0 0 0 0 0 47 20 7 0 0 0 0 0 0 0 0 0 100 13 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0
igor jesus,Igor Jesus,Nottingham Forest,1064,12,8,0 9 9 11 43 26 20 40 43 46 37 9 0 3 3 9 40 26 34 51 66 31 34 14 3 6 0 20 23 46 71 83 71 29 60 43 37 9 0 34 29 37 46 37 29 46 100 31 34 17 9 40 31 46 40 40 69 40 91 40 6 6 6 29 46 40 51 89 43 29 20 9 3 0 3 46 43 26 54 77 46 29 20 0 0 6 6 31 40 69 46 51 34 31 17 3
chris wood,Chris Wood,Nottingham Forest,305,12,8,0 0 0 0 17 25 75 50 17 0 0 0 0 8 8 0 50 67 8 33 25 17 0 0 0 0 8 17 58 33 25 100 50 33 25 17 25 8 0 8 0 33 42 75 42 25 92 67 58 17 8 17 42 42 42 42 58 50 83 50 8 25 0 17 17 67 33 50 58 17 17 42 0 0 0 8 33 92 17 50 58 17 8 25 0 0 0 0 25 25 58 33 33 0 17 0
taiwo awoniyi,Taiwo Awoniyi,Nottingham Forest,228,12,8,0 0 0 0 10 0 10 0 40 0 10 20 0 0 0 0 0 20 30 30 20 20 10 0 0 0 10 40 20 10 40 80 80 30 20 20 20 20 10 20 20 30 50 100 60 60 60 40 10 10 0 60 70 40 60 60 40 30 70 50 0 0 0 30 30 40 30 20 30 50 20 0 0 0 0 0 30 30 40 60 90 20 20 30 0 0 0 10 0 50 20 10 60 0 0 0
arnaud kalimuendo,Arnaud Kalimuendo,Nottingham Forest,58,12,8,0 0 0 0 0 0 0 0 40 0 40 20 0 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0 20 0 20 60 20 100 0 0 0 0 20 0 0 20 20 0 60 40 20 0 0 0 0 20 0 40 0 40 20 0 0 0 20 0 0 0 20 0 20 0 80 0 20 0 0 0 20 40 20 20 40 20 60 40 0 0 0 0 20 0 0 0 0 20 20 20 0
jota silva,Jota Silva,Nottingham Forest,10,12,8,0 0 0 50 0 50 0 0 50 100 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 50 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ibrahim sangare,Ibrahim Sangaré,Nottingham Forest,1352,12,8,4 22 18 56 49 20 38 24 36 22 18 0 9 27 36 69 60 38 62 62 47 13 2 0 16 29 38 98 100 82 96 82 42 4 11 2 36 40 40 69 51 58 58 44 53 22 4 7 27 38 42 76 67 60 51 56 33 13 9 16 11 11 20 62 64 73 67 64 29 4 2 2 2 7 20 27 24 31 42 42 11 2 0 2 2 4 2 2 0 4 18 31 9 0 7 2
james mcatee,James McAtee,Nottingham Forest,222,12,8,0 0 22 56 44 0 11 44 56 11 22 22 0 33 0 22 22 0 11 44 89 11 22 22 0 11 11 22 67 33 33 44 56 22 22 11 0 11 0 22 11 33 100 78 33 33 33 0 0 22 11 33 44 44 44 78 22 22 56 0 22 11 33 22 11 22 22 44 67 33 44 22 0 0 11 11 44 11 22 44 11 44 22 0 11 11 0 78 22 0 0 22 22 67 22 0
callum hudson odoi,Callum Hudson Odoi,Nottingham Forest,950,12,8,0 5 2 12 8 7 8 24 10 17 7 8 3 3 0 2 3 5 2 8 20 12 2 5 2 10 5 5 7 3 5 12 10 3 7 3 0 3 7 5 7 8 8 8 10 5 2 7 0 3 7 5 10 10 19 14 24 14 10 7 0 10 7 12 14 17 15 17 36 46 46 14 3 8 12 19 17 24 27 49 73 71 83 44 0 10 5 24 27 39 36 69 83 100 83 31
morgan gibbs-white,Morgan Gibbs-White,Nottingham Forest,1728,12,8,2 10 15 33 44 35 48 60 62 60 25 19 2 2 12 40 38 44 54 90 100 56 40 25 6 10 10 44 56 54 62 81 79 40 42 19 15 21 15 17 31 42 56 50 48 31 52 15 19 15 19 38 31 38 50 52 62 58 52 40 4 10 21 23 35 48 58 92 62 62 23 17 4 2 15 21 35 48 69 79 92 56 38 23 4 4 12 27 33 23 38 75 56 65 21 19
dan ndoye,Dan Ndoye,Nottingham Forest,638,12,8,15 41 15 37 37 33 37 30 52 59 30 26 4 7 7 52 19 26 30 37 52 30 44 41 11 11 19 26 15 11 7 7 26 33 15 41 0 19 4 11 11 4 4 11 7 7 11 4 0 11 19 15 4 4 7 30 0 7 19 26 7 19 11 26 11 19 7 4 19 0 44 37 7 11 19 48 52 19 22 11 30 63 59 41 0 11 26 26 44 48 37 85 100 85 74 26
omari hutchinson,Omari Hutchinson,Nottingham Forest,990,12,8,15 37 50 60 67 46 79 83 100 94 73 37 12 13 25 50 23 17 25 56 69 71 69 54 10 12 8 25 19 12 13 23 40 44 52 31 0 8 10 2 2 4 15 6 23 12 6 12 0 4 4 4 4 8 4 10 10 6 2 6 0 2 2 2 4 0 6 8 6 12 4 4 4 2 0 2 6 10 4 8 6 15 12 10 2 8 2 2 10 13 10 8 8 21 15 10
nicolas dominguez,Nicolás Domínguez,Nottingham Forest,804,12,8,0 8 12 48 16 32 40 40 40 20 12 8 12 12 16 60 40 36 68 28 60 8 4 12 0 12 20 68 72 44 52 24 32 4 12 8 4 32 16 52 36 28 52 32 28 28 8 8 16 44 36 68 68 40 36 24 52 20 16 12 4 32 24 64 40 60 72 72 36 8 12 8 0 52 44 100 60 52 72 88 64 32 16 12 16 24 12 68 56 32 68 76 32 28 36 8
dilane bakwa,Dilane Bakwa,Nottingham Forest,356,12,8,17 13 20 53 37 33 47 73 100 60 50 17 20 10 17 13 20 17 10 20 37 20 37 20 0 0 3 3 27 7 3 17 23 13 23 7 0 3 10 10 7 13 0 3 3 13 7 7 0 0 0 3 3 0 0 0 10 10 0 7 3 3 3 0 0 0 0 0 3 7 7 13 3 3 3 0 3 0 0 13 17 10 3 10 0 0 10 7 3 3 7 13 13 10 7 10
ryan yates,Ryan Yates,Nottingham Forest,413,12,8,0 0 0 44 31 12 44 38 50 31 19 6 12 12 38 50 69 44 62 44 62 44 6 6 25 19 38 100 94 56 50 38 44 25 6 6 25 50 31 50 12 56 44 19 19 31 19 12 19 31 6 19 31 38 31 19 12 6 6 0 0 12 19 62 50 31 44 62 19 25 31 6 0 0 19 38 69 19 12 62 38 25 12 12 0 12 0 31 12 0 6 0 19 6 0 12
murillo,Murillo,Nottingham Forest,1320,12,8,0 0 2 2 2 2 9 5 2 2 2 0 2 3 6 2 3 2 2 3 2 2 0 0 3 11 6 12 12 12 9 14 6 3 3 0 36 26 20 35 24 21 11 11 11 3 8 5 67 50 47 56 45 30 20 18 20 5 6 5 38 59 70 95 73 61 53 27 15 3 0 0 29 58 76 100 74 56 58 44 17 6 0 2 11 26 32 45 36 24 53 26 9 3 5 2
nikola milenkovic,Nikola Milenković,Nottingham Forest,1637,12,8,11 20 24 20 14 21 14 11 9 2 1 0 31 42 47 48 45 26 32 18 8 3 3 1 47 64 68 100 77 45 53 29 7 5 3 4 43 54 36 78 44 36 42 15 13 3 14 4 30 34 18 58 33 33 19 7 1 0 12 5 5 16 19 22 27 19 18 4 3 1 5 3 3 7 4 14 13 4 4 1 2 0 0 0 0 0 5 5 1 0 2 0 0 0 0 0
ola aina,Ola Aina,Nottingham Forest,1025,12,8,20 52 71 100 93 57 98 77 84 48 46 14 29 29 41 68 50 34 54 50 46 29 18 11 32 43 34 39 27 18 12 16 21 14 7 7 46 29 7 16 4 7 14 5 12 2 2 2 12 5 7 5 4 7 7 4 9 2 0 2 4 2 2 5 5 5 7 2 0 0 0 5 2 4 4 0 7 4 5 2 0 0 0 2 0 0 5 11 2 9 4 12 9 7 5 0
neco williams,Neco Williams,Nottingham Forest,1981,12,8,19 27 30 58 38 19 27 27 35 29 32 9 8 9 16 19 21 14 18 29 27 14 17 14 10 13 9 5 10 6 9 8 10 18 0 5 10 10 3 6 0 3 1 4 5 5 5 4 25 34 9 9 5 12 3 9 10 17 10 5 35 40 17 22 26 14 21 17 30 29 30 21 48 44 48 74 64 36 34 55 51 36 42 22 44 70 68 100 96 73 81 84 83 68 56 27
jair,Jair,Nottingham Forest,317,12,8,17 65 65 30 35 22 13 22 13 0 0 0 35 39 48 100 70 17 22 22 30 0 0 0 13 22 70 30 30 9 17 0 13 0 4 4 22 61 30 26 9 9 4 4 0 0 4 4 22 17 17 13 4 13 0 0 0 0 4 0 4 13 4 35 9 4 17 0 0 0 4 0 0 0 4 17 26 4 9 4 0 4 0 0 4 9 4 13 0 0 26 13 4 0 0 0
nicolo savona,Nicolò Savona,Nottingham Forest,614,12,8,20 55 67 100 69 49 61 71 71 51 51 12 35 22 16 37 20 20 29 22 27 14 12 12 29 18 16 31 20 20 4 4 8 10 4 14 18 24 10 4 4 12 6 2 2 0 2 0 0 4 0 2 2 4 6 0 0 0 2 4 0 0 0 0 0 2 0 2 0 0 4 2 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0
morato,Morato,Nottingham Forest,927,12,8,2 2 0 0 0 2 0 0 0 0 0 0 8 2 4 0 6 2 4 2 0 0 0 2 6 12 13 23 19 6 13 0 4 0 8 2 37 23 15 23 10 21 15 8 10 0 0 13 75 71 44 71 33 35 21 13 4 0 6 2 73 56 75 100 73 42 50 21 13 4 4 0 27 48 63 81 60 27 38 37 13 0 0 0 13 25 25 27 31 23 21 12 6 4 0 0
luca netz,Luca Netz,Nottingham Forest,189,12,8,0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 7 0 0 13 0 0 0 0 0 0 0 0 0 0 13 7 0 0 0 0 7 7 7 0 0 0 13 7 7 0 0 0 20 27 7 13 7 7 13 13 7 7 0 0 27 20 27 27 27 33 27 20 20 0 0 27 13 13 33 100 47 20 13 13 40 27 20 0 13 80 53 80 80 33 33 40 27 0 13 0
zach abbott,Zach Abbott,Nottingham Forest,123,12,8,36 27 100 82 64 82 27 64 45 55 100 27 27 27 27 18 36 36 9 0 9 0 0 0 36 18 0 18 9 0 0 9 9 0 0 0 9 0 0 0 18 18 9 0 0 0 0 0 36 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
john victor,John Victor,Nottingham Forest,148,12,8,4 4 4 0 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 0 0 0 4 21 4 4 0 0 0 0 0 0 0 0 82 75 21 39 0 0 0 0 0 0 0 0 100 82 14 7 4 0 0 0 0 0 0 0 7 32 4 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
matz sels,Matz Sels,Nottingham Forest,592,12,8,0 2 2 0 0 0 0 0 0 0 0 0 6 6 4 7 4 1 0 0 0 0 0 0 30 40 20 7 5 1 0 0 0 0 0 0 100 87 43 49 0 0 0 0 0 0 0 0 90 72 36 23 2 0 0 0 0 0 0 0 12 27 6 7 1 0 0 0 0 0 0 0 8 5 0 1 0 1 0 0 0 0 0 0 1 2 1 0 0 0 0 0 0 0 0 0
richarlison,Richarlison,Tottenham Hotspur,875,12,8,0 3 3 7 20 27 23 33 7 10 13 27 0 0 0 10 23 33 20 37 27 13 17 17 27 7 13 23 33 53 40 63 47 50 50 23 47 23 13 33 30 30 50 27 47 17 67 57 43 50 17 13 20 27 50 40 40 33 100 73 17 13 3 23 50 50 30 77 43 40 47 27 0 13 10 13 40 33 47 67 73 50 47 40 10 17 3 13 23 23 20 50 47 37 50 23
mathys tel,Mathys Tel,Tottenham Hotspur,822,12,8,9 15 15 15 15 12 24 29 21 38 26 26 6 3 6 3 18 0 12 21 26 12 6 12 6 0 3 9 9 3 3 24 18 21 12 6 0 3 3 12 21 6 6 9 32 12 12 12 3 21 6 9 12 15 15 6 29 18 32 26 3 21 18 18 29 26 18 35 50 47 47 32 9 18 24 59 56 29 18 91 44 44 82 53 12 21 29 47 79 47 97 100 91 88 85 53
dominic solanke,Dominic Solanke,Tottenham Hotspur,438,12,8,0 0 7 7 27 47 40 53 67 7 27 7 0 7 0 53 47 60 20 33 60 20 13 7 0 13 7 13 80 80 53 60 47 33 93 13 27 33 13 13 13 20 20 20 47 20 80 47 40 27 7 13 27 33 47 33 33 20 67 60 0 7 0 53 40 33 47 100 87 20 33 33 0 7 7 20 40 20 20 53 67 33 27 7 0 0 7 7 53 0 60 33 67 33 33 13
wilson odobert,Wilson Odobert,Tottenham Hotspur,570,12,8,8 4 8 32 20 20 20 40 76 32 32 4 12 4 8 20 20 20 16 40 28 8 20 24 0 4 12 28 8 0 16 12 16 32 20 8 4 12 4 16 8 20 4 20 36 16 12 8 0 4 28 12 24 20 24 28 28 28 12 24 0 12 0 24 28 36 24 36 28 44 44 8 12 16 12 12 40 8 28 68 72 76 60 28 4 16 16 40 32 32 56 76 100 60 52 16
dane scarlett,Dane Scarlett,Tottenham Hotspur,13,12,8,0 0 0 0 0 50 0 0 50 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 50 0 0 100 0 0 50 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0
mohammed kudus,Mohammed Kudus,Tottenham Hotspur,892,12,8,5 20 29 46 71 42 61 78 88 100 49 27 3 10 8 19 25 37 32 46 36 41 46 37 0 5 14 37 20 15 17 36 37 29 31 19 2 0 0 12 3 14 12 8 25 12 10 10 0 3 0 10 2 5 5 5 3 14 5 3 0 2 0 7 7 8 3 8 14 5 0 2 0 2 0 3 10 5 3 7 3 0 5 3 0 0 0 2 0 3 8 2 3 5 2 7
xavi simons,Xavi Simons,Tottenham Hotspur,1209,12,8,5 7 7 18 23 18 20 30 25 16 5 7 2 2 2 18 23 9 11 34 25 14 5 2 2 7 20 9 27 18 20 55 59 20 5 5 7 5 9 18 23 27 25 34 52 25 23 0 5 9 18 32 27 32 32 39 84 59 36 9 2 9 32 36 61 52 50 80 100 68 36 18 7 9 14 57 48 41 57 93 93 68 27 7 2 20 18 41 52 52 57 66 89 36 25 18
pape matar sarr,Pape Matar Sarr,Tottenham Hotspur,993,12,8,3 7 14 52 45 24 21 52 41 17 14 7 7 17 3 48 59 17 17 45 24 31 3 10 28 21 17 59 62 34 41 76 34 21 10 3 69 31 17 62 31 24 45 38 31 28 21 24 24 59 21 86 59 62 59 69 41 10 31 10 38 45 34 97 83 69 90 100 66 34 14 7 17 21 10 72 76 52 52 97 55 24 17 14 0 24 10 41 31 24 31 52 48 24 17 0
sandro tonali,Sandro Tonali,Tottenham Hotspur,1844,12,8,6 6 16 67 43 43 39 61 55 41 20 14 8 4 18 59 59 37 61 75 65 24 16 10 12 22 29 76 100 63 92 92 67 29 10 4 6 24 25 82 45 65 71 47 65 29 4 2 14 22 22 71 69 71 78 73 67 20 16 6 8 31 31 78 80 57 84 82 51 16 4 4 10 8 24 61 61 31 53 57 55 18 12 6 6 12 12 27 24 8 35 55 25 29 20 12
conor gallagher,Conor Gallagher,Tottenham Hotspur,831,12,8,3 31 28 52 76 48 83 76 100 45 24 31 0 7 17 38 72 52 48 90 62 31 38 10 7 3 28 55 100 38 55 76 52 17 28 28 21 17 3 31 38 38 38 24 31 3 17 14 0 10 7 45 45 28 31 28 14 31 10 17 0 28 10 41 62 10 62 69 34 17 14 7 3 7 3 17 24 34 38 34 41 17 10 3 7 10 10 28 21 0 31 24 21 24 3 7
james maddison,James Maddison,Tottenham Hotspur,59,12,8,0 0 0 0 0 0 75 25 0 0 25 25 0 0 0 0 0 0 25 50 50 0 0 0 0 0 0 0 0 25 0 0 0 0 0 50 0 0 0 50 0 0 25 25 0 0 0 0 0 25 0 25 50 25 0 25 25 0 0 50 0 25 0 25 100 0 0 100 100 75 25 0 0 0 0 0 50 100 0 25 0 25 0 75 0 0 0 0 0 0 0 25 0 25 0 25
lucas bergvall,Lucas Bergvall,Tottenham Hotspur,543,12,8,0 18 14 50 32 27 32 73 32 36 59 32 0 9 9 45 41 45 32 55 64 23 45 23 0 9 23 41 100 41 32 36 41 41 18 32 5 27 5 59 32 32 5 32 27 9 27 32 14 23 5 36 18 36 27 32 32 18 18 18 0 5 9 9 32 27 27 45 36 9 5 5 0 0 0 18 36 18 36 41 23 14 23 0 9 5 5 14 32 23 23 41 36 41 36 9
rodrigo bentancur,Rodrigo Bentancur,Tottenham Hotspur,1343,12,8,11 11 18 47 31 22 33 36 33 16 9 0 20 13 29 51 62 44 36 51 24 4 9 2 24 31 29 100 76 51 69 60 31 11 16 11 24 24 27 84 53 40 42 51 20 16 18 18 16 33 24 84 47 60 67 40 42 16 20 9 11 31 36 73 62 60 71 69 42 16 2 4 7 22 11 49 47 31 49 42 42 22 9 0 4 13 11 13 16 20 40 27 13 11 4 4
mateus fernandes,Mateus Fernandes,Tottenham Hotspur,1988,12,8,0 8 16 33 57 33 51 61 51 49 18 4 6 18 24 55 61 49 59 73 53 27 10 4 12 25 43 80 67 39 86 96 82 24 8 2 4 27 45 69 55 57 73 55 39 31 10 4 2 43 49 92 61 61 61 69 47 20 4 4 14 24 57 69 76 45 76 82 61 25 8 14 8 31 35 88 100 67 53 82 61 16 18 16 10 27 41 55 76 39 39 51 29 24 8 10
