squad,season_id,window,direction,player,norm_key,pos,age,nat,club,fee_eur,fee_text,photo
Gil Vicente FC,2026,summer,in,Ricardo Esgaio,ricardo esgaio,Right-Back,33,Portugal,Karagümrük,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/139395-1772615836.png?lm=1
Gil Vicente FC,2026,summer,in,David Moreira,david moreira,Centre-Back,22,Cape Verde,Sporting B,,?,https://img.a.transfermarkt.technology/portrait/medium/1044831-1757439840.jpg?lm=1
Gil Vicente FC,2026,summer,in,Agustín Moreira,agustin moreira,Right Winger,25,Uruguay,CA Progreso,,?,https://img.a.transfermarkt.technology/portrait/medium/999072-1726767292.jpg?lm=1
Gil Vicente FC,2026,summer,in,José Silva,jose silva,Right-Back,20,Portugal,Sporting B,,?,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Gil Vicente FC,2026,summer,in,Walace França,walace franca,Centre-Forward,20,Brazil,Athletico U20,,?,https://img.a.transfermarkt.technology/portrait/medium/1031292-1680441310.jpg?lm=1
Gil Vicente FC,2026,summer,in,Martín Fernández,martin fernandez,Attacking Midfield,23,Uruguay,Boston River,,?,https://img.a.transfermarkt.technology/portrait/medium/822141-1750607712.jpg?lm=1
Gil Vicente FC,2026,summer,in,Diogo Prioste,diogo prioste,Central Midfield,22,Portugal,Benfica B,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/670718-1750853465.jpg?lm=1
Gil Vicente FC,2026,summer,in,Jorge Aguirre,jorge aguirre,Centre-Forward,26,Cuba,Panetolikos,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/629385-1777761176.png?lm=1
Gil Vicente FC,2026,summer,in,Roko Baturina,roko baturina,Centre-Forward,26,Croatia,AC Horsens,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/371008-1710239469.jpg?lm=1
Gil Vicente FC,2026,summer,out,Luís Esteves,luis esteves,Attacking Midfield,28,Portugal,Atlas,6000000.0,€6.00m,https://img.a.transfermarkt.technology/portrait/medium/609518-1547567442.png?lm=1
