squad,season_id,window,direction,player,norm_key,pos,age,nat,club,fee_eur,fee_text,photo
Torino,2026,summer,out,Vanja Milinković-Savić,vanja milinkovic-savic,Goalkeeper,29,Serbia,Napoli,6000000.0,€6.00m,https://img.a.transfermarkt.technology/portrait/medium/257474-1730125139.jpg?lm=1
Torino,2026,summer,out,Sebastian Walukiewicz,sebastian walukiewicz,Right-Back,26,Poland,Sassuolo,5000000.0,€5.00m,https://img.a.transfermarkt.technology/portrait/medium/345458-1716985042.jpg?lm=1
Torino,2026,summer,out,Demba Seck,demba seck,Right Winger,25,Senegal,Partizan,1400000.0,€1.40m,https://img.a.transfermarkt.technology/portrait/medium/551752-1649681869.jpg?lm=1
Torino,2026,summer,out,Valentino Lazaro,valentino lazaro,Right Midfield,30,Austria,Al-Ain,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/186368-1692819728.jpg?lm=1
Torino,2026,summer,out,Guillermo Maripán,guillermo maripan,Centre-Back,32,Chile,Internacional,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/249730-1730123458.jpg?lm=1
Torino,2026,summer,out,Nicola Rauti,nicola rauti,Second Striker,26,Italy,LR Vicenza,,?,https://img.a.transfermarkt.technology/portrait/medium/417896-1625068933.jpg?lm=1
Torino,2026,summer,out,Sergiu Perciun,sergiu perciun,Attacking Midfield,20,Moldova,Ascoli,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/980632-1734332485.jpg?lm=1
Torino,2026,summer,out,Jonathan Silva,jonathan silva,Attacking Midfield,22,Brazil,Mantova,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/1074917-1713766885.jpg?lm=1
Torino,2026,summer,out,Adrien Tamèze,adrien tameze,Defensive Midfield,32,France,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/157507-1663672063.jpg?lm=1
Torino,2026,summer,out,Saba Sazonov,saba sazonov,Centre-Back,24,Georgia,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/655456-1695386095.jpg?lm=1
Torino,2026,summer,out,Zanos Savva,zanos savva,Right Winger,20,Cyprus,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/928900-1719824810.png?lm=1
Torino,2026,summer,out,Emanuele Ribero,emanuele ribero,Goalkeeper,19,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/1056751-1716068680.jpg?lm=1
Torino,2026,summer,out,Giovanni Simeone,giovanni simeone,Centre-Forward,30,Argentina,Napoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/282388-1690294694.jpg?lm=1
Torino,2026,summer,out,Luca Marianucci,luca marianucci,Centre-Back,21,Italy,Napoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/814446-1721740329.jpg?lm=1
Torino,2026,summer,out,Matteo Prati,matteo prati,Defensive Midfield,22,Italy,Cagliari,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/876298-1686214955.jpg?lm=1
Torino,2026,summer,out,Rafa Obrador,rafa obrador,Left-Back,22,Spain,Benfica,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/646747-1724425498.jpg?lm=1
Torino,2026,summer,out,Tino Anjorin,tino anjorin,Central Midfield,24,England,FC Empoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/433181-1751866018.jpg?lm=1
Torino,2026,summer,out,Sandro Kulenović,sandro kulenovic,Centre-Forward,26,Croatia,Dinamo Zagreb,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/357778-1770273801.jpg?lm=1
Torino,2026,summer,out,Enzo Ebosse,enzo ebosse,Centre-Back,27,Cameroon,Udinese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/342877-1659337327.jpg?lm=1
Torino,2026,summer,out,Niels Nkounkou,niels nkounkou,Left-Back,25,France,Frankfurt,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/591193-1696509000.jpg?lm=1
Torino,2026,winter,in,Senan Mullen,senan mullen,Centre-Back,21,Ireland,Bohemians,,End of loan 31/12/2026,https://img.a.transfermarkt.technology/portrait/medium/983810-1740389276.jpg?lm=1
Udinese,2026,summer,in,Idrissa Gueye,idrissa gueye,Centre-Forward,19,Senegal,FC Metz,6000000.0,€6.00m,https://img.a.transfermarkt.technology/portrait/medium/1178488-1741265032.jpg?lm=1
Udinese,2026,summer,in,Nicolò Zaniolo,nicolo zaniolo,Second Striker,26,Italy,Galatasaray,5000000.0,€5.00m,https://img.a.transfermarkt.technology/portrait/medium/392085-1713472570.jpg?lm=1
Udinese,2026,summer,in,Alessandro Zanoli,alessandro zanoli,Right-Back,25,Italy,Napoli,5000000.0,€5.00m,https://img.a.transfermarkt.technology/portrait/medium/397225-1673603620.jpg?lm=1
Udinese,2026,summer,in,Unai Gómez,unai gomez,Attacking Midfield,23,Spain,Athletic Club,4500000.0,€4.50m,https://img.a.transfermarkt.technology/portrait/medium/834752-1709676122.png?lm=1
Udinese,2026,summer,in,Giorgi Chakvetadze,giorgi chakvetadze,Attacking Midfield,26,Georgia,Watford,,?,https://img.a.transfermarkt.technology/portrait/medium/412616-1716542553.jpg?lm=1
Udinese,2026,summer,in,Luca Kjerrumgaard,luca kjerrumgaard,Centre-Forward,23,Denmark,Watford,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/668950-1737536587.jpg?lm=1
Udinese,2026,summer,in,Matteo Palma,matteo palma,Centre-Back,18,Germany,Sampdoria,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1058354-1730184292.jpg?lm=1
Udinese,2026,summer,in,Martín Payero,martin payero,Central Midfield,27,Argentina,Cremonese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/555820-1707213845.jpg?lm=1
Udinese,2026,summer,in,Simone Pafundi,simone pafundi,Attacking Midfield,20,Italy,Sampdoria,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/876400-1660805372.jpg?lm=1
Udinese,2026,summer,in,Sandi Lovrić,sandi lovric,Central Midfield,28,Slovenia,Hellas Verona,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/268429-1725531957.jpg?lm=1
Udinese,2026,summer,in,Saba Goglichidze,saba goglichidze,Centre-Back,22,Georgia,Watford,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/906160-1732017345.jpg?lm=1
Udinese,2026,summer,in,James Abankwah,james abankwah,Centre-Back,22,Ireland,Watford,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/648032-1730125344.jpg?lm=1
Udinese,2026,summer,in,Iker Bravo,iker bravo,Centre-Forward,21,Spain,UD Las Palmas,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/741292-1753444385.jpg?lm=1
Udinese,2026,summer,in,Enzo Ebosse,enzo ebosse,Centre-Back,27,Cameroon,Torino,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/342877-1659337327.jpg?lm=1
Udinese,2026,summer,in,Rui Modesto,rui modesto,Right Winger,26,Angola,Palermo,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/671799-1718958112.jpg?lm=1
Udinese,2026,summer,in,David Pejičić,david pejicic,Attacking Midfield,19,Slovenia,NK Maribor,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1009633-1693205121.jpg?lm=1
Udinese,2026,summer,in,Leonardo Buta,leonardo buta,Left-Back,24,Portugal,Rio Ave,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/653415-1710239705.jpg?lm=1
Udinese,2026,summer,in,Edoardo Piana,edoardo piana,Goalkeeper,22,Italy,Monopoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/612059-1673248975.jpg?lm=1
Udinese,2026,summer,out,Răzvan Sava,razvan sava,Goalkeeper,24,Romania,Univ. Craiova,2500000.0,€2.50m,https://img.a.transfermarkt.technology/portrait/medium/568617-1730124399.jpg?lm=1
Udinese,2026,summer,out,Alessandro Nunziante,alessandro nunziante,Goalkeeper,19,Italy,Arezzo,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/956588-1753853869.jpg?lm=1
Udinese,2026,summer,out,Kingsley Ehizibue,kingsley ehizibue,Right-Back,31,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/272812-1753444231.jpg?lm=1
Udinese,2026,summer,out,Nicolò Zaniolo,nicolo zaniolo,Second Striker,26,Italy,Galatasaray,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/392085-1713472570.jpg?lm=1
Udinese,2026,summer,out,Idrissa Gueye,idrissa gueye,Centre-Forward,19,Senegal,FC Metz,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1178488-1741265032.jpg?lm=1
Udinese,2026,summer,out,Alessandro Zanoli,alessandro zanoli,Right-Back,25,Italy,Napoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/397225-1673603620.jpg?lm=1
Udinese,2026,winter,in,Damián Pizarro,damian pizarro,Centre-Forward,21,Chile,Racing Club,,End of loan 31/12/2026,https://img.a.transfermarkt.technology/portrait/medium/950593-1704212770.jpg?lm=1
