squad,player,tm_player_id,season,games_missed,spells,days_out,injuries,spells_json,last_checked
Oviedo,Eric Bailly,286384,25/26,0,0,0,,[],2026-07-20
Oviedo,Federico Viñas,578419,25/26,0,0,0,,[],2026-07-20
Oviedo,Haissem Hassan,620164,25/26,0,0,0,,[],2026-07-20
Oviedo,Horaţiu Moldovan,525438,25/26,0,0,0,,[],2026-07-20
Oviedo,Ilyas Chaira,593412,25/26,0,0,0,,[],2026-07-20
Oviedo,Javi López,568158,25/26,0,0,0,,[],2026-07-20
Oviedo,Josip Brekalo,293169,25/26,0,0,0,,[],2026-07-20
Oviedo,Kwasi Sibo,538006,25/26,0,0,0,,[],2026-07-20
Oviedo,Leander Dendoncker,168157,25/26,0,0,0,,[],2026-07-20
Oviedo,Lucas Ahijado,349884,25/26,0,0,0,,[],2026-07-20
Oviedo,Luka Ilić,429790,25/26,0,0,0,,[],2026-07-20
Oviedo,Marco Esteban,1065832,25/26,0,0,0,,[],2026-07-20
Oviedo,Nicolas Fonseca,462070,25/26,0,0,0,,[],2026-07-20
Oviedo,Oier Luengo,447823,25/26,0,0,0,,[],2026-07-20
Oviedo,Salomón Rondón,80197,25/26,0,0,0,,[],2026-07-20
Oviedo,Santi Cazorla,15799,25/26,0,0,0,,[],2026-07-20
Oviedo,Santiago Colombatto,395122,25/26,0,0,0,,[],2026-07-20
Oviedo,Álex Forés,709380,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Randy Nteka,560483,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Alexandre Alemão,560417,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Andrei Ratiu,527966,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Jorge de Frutos,455181,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Sergio Camello,505674,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Abdul Mumin,451801,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Alfonso Espino,311044,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Augusto Batalla,275218,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Carlos Martín,618813,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Dani Cárdenas,397676,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Florian Lejeune,127108,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Francisco Perez,622988,25/26,0,0,0,,[],2026-07-20
Rayo Vallecano,Gerard Gumbau,268670,25/26,0,0,0,,[],2026-07-20
